"","X1041.gtf","X1471.gtf","X1637.gtf","Sample1.gtf","Sample2.gtf","Sample3.gtf"
"Pocillopora_acuta_HIv1_PredGene_g1783.t1",465,534,447,123,175,198
"Pocillopora_acuta_HIv1_PredGene_g1785.t1",2129,1178,1785,3354,3860,4473
"Pocillopora_acuta_HIv1_PredGene_g1789.t1",346,234,227,83,67,75
"Pocillopora_acuta_HIv1_PredGene_g1795.t1",143,122,158,46,60,51
"Pocillopora_acuta_HIv1_PredGene_g17113.t1",167,100,181,12,13,17
"Pocillopora_acuta_HIv1_PredGene_g1796.t1",59,49,47,59,80,63
"Pocillopora_acuta_HIv1_PredGene_g1798.t1",1043,910,1045,388,374,391
"Pocillopora_acuta_HIv1_PredGene_g1800.t1",3,0,0,20,44,31
"Pocillopora_acuta_HIv1_PredGene_g1812.t1",13,12,7,30,32,38
"Pocillopora_acuta_HIv1_PredGene_g6690.t1",274,198,225,237,239,236
"Pocillopora_acuta_HIv1_PredGene_g6696.t1",240,166,163,18,11,18
"Pocillopora_acuta_HIv1_PredGene_g6703.t1",96,96,116,9,8,6
"Pocillopora_acuta_HIv1_PredGene_g6704.t1",331,391,237,296,340,351
"Pocillopora_acuta_HIv1_PredGene_g6705.t1",2239,3019,1927,172,191,228
"Pocillopora_acuta_HIv1_PredGene_g17116.t1",1187,1076,1072,1519,2249,2028
"Pocillopora_acuta_HIv1_PredGene_g6708.t1",37,50,27,5,4,8
"Pocillopora_acuta_HIv1_PredGene_g9895.t1",855,875,801,640,777,839
"Pocillopora_acuta_HIv1_PredGene_g7245.t1",965,712,840,188,137,188
"Pocillopora_acuta_HIv1_PredGene_g17117.t1",410,486,287,108,136,146
"Pocillopora_acuta_HIv1_PredGene_g9902.t1",11,13,11,23,24,27
"Pocillopora_acuta_HIv1_PredGene_g9905.t1",280,204,139,64,83,72
"Pocillopora_acuta_HIv1_PredGene_g9914.t1",521,457,461,133,170,190
"Pocillopora_acuta_HIv1_PredGene_g9920.t1",516,316,304,77,75,51
"Pocillopora_acuta_HIv1_PredGene_g9931.t1",154,180,106,41,56,57
"Pocillopora_acuta_HIv1_PredGene_g9932.t1",99,167,119,33,50,41
"Pocillopora_acuta_HIv1_PredGene_g9935.t1",202,201,150,53,37,45
"Pocillopora_acuta_HIv1_PredGene_g9938.t1",467,437,432,179,179,219
"Pocillopora_acuta_HIv1_PredGene_g9944.t1",7,28,18,170,241,226
"Pocillopora_acuta_HIv1_PredGene_g9946.t1",445,608,447,132,161,158
"Pocillopora_acuta_HIv1_PredGene_g9947.t1",529,408,494,630,1252,1390
"Pocillopora_acuta_HIv1_PredGene_g6229.t1",261,383,332,113,98,77
"Pocillopora_acuta_HIv1_PredGene_g6236.t1",10,27,0,35,66,49
"Pocillopora_acuta_HIv1_PredGene_26229_t",10,27,0,35,66,49
"Pocillopora_acuta_HIv1_PredGene_g6247.t1",95,120,70,208,136,149
"Pocillopora_acuta_HIv1_PredGene_g6249.t1",1679,951,899,2078,1481,1491
"Pocillopora_acuta_HIv1_PredGene_g6253.t1",275,337,244,302,389,327
"Pocillopora_acuta_HIv1_PredGene_g6258.t1",84,52,69,94,134,102
"Pocillopora_acuta_HIv1_PredGene_g6261.t1",422,409,313,131,145,151
"Pocillopora_acuta_HIv1_PredGene_g6262.t1",309,176,198,42,40,65
"Pocillopora_acuta_HIv1_PredGene_g6269.t1",229,119,173,241,190,242
"Pocillopora_acuta_HIv1_PredGene_g6272.t1",319,170,220,297,224,304
"Pocillopora_acuta_HIv1_PredGene_g16458.t1",166,197,242,59,65,63
"Pocillopora_acuta_HIv1_PredGene_g17127.t1",74,120,59,16,30,11
"Pocillopora_acuta_HIv1_PredGene_g16478.t1",5199,5346,4319,715,815,901
"Pocillopora_acuta_HIv1_PredGene_g16482.t1",194,151,201,46,53,32
"Pocillopora_acuta_HIv1_PredGene_g16486.t1",10,6,15,31,35,46
"Pocillopora_acuta_HIv1_PredGene_g16488.t1",529,605,447,170,227,213
"Pocillopora_acuta_HIv1_PredGene_g16489.t1",4,0,2,25,21,25
"Pocillopora_acuta_HIv1_PredGene_g16490.t1",442,286,334,62,74,56
"Pocillopora_acuta_HIv1_PredGene_g16491.t1",629,509,467,467,798,650
"Pocillopora_acuta_HIv1_PredGene_g16501.t1",279,328,326,74,100,130
"Pocillopora_acuta_HIv1_PredGene_26318_t",611,364,362,493,452,484
"Pocillopora_acuta_HIv1_PredGene_g16505.t1",611,364,362,493,452,484
"Pocillopora_acuta_HIv1_PredGene_g16509.t1",23,41,43,53,98,119
"Pocillopora_acuta_HIv1_PredGene_26322_t",23,41,43,53,98,119
"Pocillopora_acuta_HIv1_PredGene_g16508.t1",325,422,275,32,59,43
"Pocillopora_acuta_HIv1_PredGene_g31412.t1",908,473,735,194,162,213
"Pocillopora_acuta_HIv1_PredGene_26325_t",908,473,735,194,162,213
"Pocillopora_acuta_HIv1_PredGene_g31414.t1",193,164,121,58,42,44
"Pocillopora_acuta_HIv1_PredGene_g31416.t1",177,199,158,41,52,59
"Pocillopora_acuta_HIv1_PredGene_g31428.t1",23,40,30,37,68,46
"Pocillopora_acuta_HIv1_PredGene_g8857.t1",2100,921,1512,422,245,506
"Pocillopora_acuta_HIv1_PredGene_g8860.t1",101,42,73,12,10,18
"Pocillopora_acuta_HIv1_PredGene_26365_t",859,900,841,764,949,791
"Pocillopora_acuta_HIv1_PredGene_g8866.t1",859,900,841,764,949,791
"Pocillopora_acuta_HIv1_PredGene_g8874.t1",32,56,37,11,1,6
"Pocillopora_acuta_HIv1_PredGene_g8878.t1",6349,5661,4137,13765,13232,13521
"Pocillopora_acuta_HIv1_PredGene_g8884.t1",352,234,252,85,85,130
"Pocillopora_acuta_HIv1_PredGene_g8887.t2",218,140,181,154,193,223
"Pocillopora_acuta_HIv1_PredGene_g8887.t1",218,140,181,154,193,223
"Pocillopora_acuta_HIv1_PredGene_g1447.t1",218,130,129,174,152,192
"Pocillopora_acuta_HIv1_PredGene_g8890.t2",723,661,643,625,582,665
"Pocillopora_acuta_HIv1_PredGene_g8890.t1",723,661,643,625,582,665
"Pocillopora_acuta_HIv1_PredGene_g1450.t1",49,80,80,16,12,14
"Pocillopora_acuta_HIv1_PredGene_g1451.t2",900,1249,881,219,434,333
"Pocillopora_acuta_HIv1_PredGene_g1451.t1",900,1249,881,219,434,333
"Pocillopora_acuta_HIv1_PredGene_g1461.t2",372,394,307,151,124,144
"Pocillopora_acuta_HIv1_PredGene_g1461.t1",372,394,307,151,124,144
"Pocillopora_acuta_HIv1_PredGene_g1472.t1",163,85,77,179,289,250
"Pocillopora_acuta_HIv1_PredGene_g17138.t1",355,411,356,370,603,536
"Pocillopora_acuta_HIv1_PredGene_g1481.t1",464,545,456,1401,2359,1974
"Pocillopora_acuta_HIv1_PredGene_g1485.t1",236,182,186,74,60,27
"Pocillopora_acuta_HIv1_PredGene_g17139.t1",56,125,78,126,222,214
"Pocillopora_acuta_HIv1_PredGene_g1510.t1",231,297,220,206,356,360
"Pocillopora_acuta_HIv1_PredGene_g17140.t1",2162,1894,2017,1904,2376,2691
"Pocillopora_acuta_HIv1_PredGene_g1518.t1",226,191,89,216,251,237
"Pocillopora_acuta_HIv1_PredGene_g25349.t1",2003,2147,1890,213,413,289
"Pocillopora_acuta_HIv1_PredGene_g25353.t1",441,315,316,88,113,171
"Pocillopora_acuta_HIv1_PredGene_g25360.t1",1168,1017,951,464,421,407
"Pocillopora_acuta_HIv1_PredGene_g25362.t1",122,75,79,132,142,165
"Pocillopora_acuta_HIv1_PredGene_g25372.t2",325,381,294,71,72,88
"Pocillopora_acuta_HIv1_PredGene_g25372.t3",325,381,294,71,72,88
"Pocillopora_acuta_HIv1_PredGene_g25372.t1",325,381,294,71,72,88
"Pocillopora_acuta_HIv1_PredGene_g25375.t1",70,49,78,14,13,20
"Pocillopora_acuta_HIv1_PredGene_26490_t",70,49,78,14,13,20
"Pocillopora_acuta_HIv1_PredGene_g25376.t1",4083,4101,3430,1217,1297,1314
"Pocillopora_acuta_HIv1_PredGene_g22539.t1",158,131,159,35,58,38
"Pocillopora_acuta_HIv1_PredGene_g22541.t1",258,256,164,78,72,79
"Pocillopora_acuta_HIv1_PredGene_g22543.t1",59,65,55,10,6,19
"Pocillopora_acuta_HIv1_PredGene_g22548.t1",316,307,246,89,125,136
"Pocillopora_acuta_HIv1_PredGene_g22549.t1",3162,2022,2162,2285,2671,2734
"Pocillopora_acuta_HIv1_PredGene_g22550.t1",244,214,178,47,39,42
"Pocillopora_acuta_HIv1_PredGene_g22551.t1",200,220,219,49,75,59
"Pocillopora_acuta_HIv1_PredGene_g22555.t1",10,13,0,31,56,41
"Pocillopora_acuta_HIv1_PredGene_g22557.t1",637,621,576,224,332,268
"Pocillopora_acuta_HIv1_PredGene_g22563.t1",361,199,301,69,93,82
"Pocillopora_acuta_HIv1_PredGene_g22567.t1",386,323,270,87,85,89
"Pocillopora_acuta_HIv1_PredGene_26555_t",395,354,360,119,122,121
"Pocillopora_acuta_HIv1_PredGene_g22577.t1",395,354,360,119,122,121
"Pocillopora_acuta_HIv1_PredGene_g22578.t1",849,1163,572,175,252,226
"Pocillopora_acuta_HIv1_PredGene_26556_t",849,1163,572,175,252,226
"Pocillopora_acuta_HIv1_PredGene_26563_t",628,580,527,199,156,213
"Pocillopora_acuta_HIv1_PredGene_g22586.t1",628,580,527,199,156,213
"Pocillopora_acuta_HIv1_PredGene_g7247.t1",414,522,389,317,1167,745
"Pocillopora_acuta_HIv1_PredGene_g22587.t1",75,38,68,16,16,15
"Pocillopora_acuta_HIv1_PredGene_g18440.t1",233,283,245,44,48,59
"Pocillopora_acuta_HIv1_PredGene_g18442.t1",20,21,21,25,54,41
"Pocillopora_acuta_HIv1_PredGene_g18458.t1",12,16,6,28,30,23
"Pocillopora_acuta_HIv1_PredGene_g18463.t1",630,449,398,515,519,501
"Pocillopora_acuta_HIv1_PredGene_g17150.t1",311,401,330,60,101,116
"Pocillopora_acuta_HIv1_PredGene_g17846.t1",98,67,59,18,26,22
"Pocillopora_acuta_HIv1_PredGene_g17847.t1",341,374,343,352,613,572
"Pocillopora_acuta_HIv1_PredGene_g17152.t1",363,202,188,327,247,275
"Pocillopora_acuta_HIv1_PredGene_g17858.t1",816,630,561,205,229,237
"Pocillopora_acuta_HIv1_PredGene_g17859.t1",688,834,593,248,247,276
"Pocillopora_acuta_HIv1_PredGene_g17860.t1",59,79,68,8,26,17
"Pocillopora_acuta_HIv1_PredGene_g17869.t1",1119,710,658,248,369,360
"Pocillopora_acuta_HIv1_PredGene_g17870.t1",74,69,89,88,98,111
"Pocillopora_acuta_HIv1_PredGene_g17871.t1",21,26,23,4,2,4
"Pocillopora_acuta_HIv1_PredGene_26639_t",82,81,102,22,19,21
"Pocillopora_acuta_HIv1_PredGene_g17872.t1",82,81,102,22,19,21
"Pocillopora_acuta_HIv1_PredGene_g17874.t1",8,11,19,16,41,38
"Pocillopora_acuta_HIv1_PredGene_g17876.t1",92,105,204,33,19,37
"Pocillopora_acuta_HIv1_PredGene_26644_t",92,105,204,33,19,37
"Pocillopora_acuta_HIv1_PredGene_g4857.t1",67,57,48,6,10,9
"Pocillopora_acuta_HIv1_PredGene_g4859.t1",1148,651,713,692,1643,1496
"Pocillopora_acuta_HIv1_PredGene_g9959.t1",32,51,47,0,0,0
"Pocillopora_acuta_HIv1_PredGene_g9960.t1",22,22,20,0,0,0
"Pocillopora_acuta_HIv1_PredGene_g9962.t1",738,373,506,213,119,170
"Pocillopora_acuta_HIv1_PredGene_g7246.t1",398,680,566,52,50,62
"Pocillopora_acuta_HIv1_PredGene_g9969.t1",26,44,29,87,55,130
"Pocillopora_acuta_HIv1_PredGene_g9971.t1",7,21,14,31,28,39
"Pocillopora_acuta_HIv1_PredGene_g9978.t1",107,97,83,17,16,19
"Pocillopora_acuta_HIv1_PredGene_g9978.t2",107,97,83,17,16,19
"Pocillopora_acuta_HIv1_PredGene_g9982.t1",33,32,27,37,75,73
"Pocillopora_acuta_HIv1_PredGene_g9993.t1",185,243,177,50,48,44
"Pocillopora_acuta_HIv1_PredGene_g9997.t1",60,29,20,7,4,8
"Pocillopora_acuta_HIv1_PredGene_26718_t",60,29,20,7,4,8
"Pocillopora_acuta_HIv1_PredGene_g31809.t1",68,89,38,69,128,108
"Pocillopora_acuta_HIv1_PredGene_g31811.t2",180,208,186,59,76,67
"Pocillopora_acuta_HIv1_PredGene_g31811.t1",180,208,186,59,76,67
"Pocillopora_acuta_HIv1_PredGene_g31826.t1",8290,9070,7420,1228,1760,1558
"Pocillopora_acuta_HIv1_PredGene_26739_t",8290,9070,7420,1228,1760,1558
"Pocillopora_acuta_HIv1_PredGene_g31831.t1",124,104,94,145,325,253
"Pocillopora_acuta_HIv1_PredGene_g31851.t1",287,255,239,258,251,275
"Pocillopora_acuta_HIv1_PredGene_g31852.t2",546,401,372,521,661,601
"Pocillopora_acuta_HIv1_PredGene_g31852.t1",546,401,372,521,661,601
"Pocillopora_acuta_HIv1_PredGene_g31852.t3",546,401,372,521,661,601
"Pocillopora_acuta_HIv1_PredGene_g17164.t1",265,189,208,40,39,33
"Pocillopora_acuta_HIv1_PredGene_g17165.t1",173,137,107,36,37,50
"Pocillopora_acuta_HIv1_PredGene_g33252.t1",2844,2263,2392,733,920,1067
"Pocillopora_acuta_HIv1_PredGene_g33255.t1",3695,2369,2529,786,981,1005
"Pocillopora_acuta_HIv1_PredGene_g33260.t1",177,184,192,34,73,67
"Pocillopora_acuta_HIv1_PredGene_g33262.t1",1498,1158,1355,318,651,540
"Pocillopora_acuta_HIv1_PredGene_g33275.t1",279,236,193,45,64,44
"Pocillopora_acuta_HIv1_PredGene_26803_t",279,236,193,45,64,44
"Pocillopora_acuta_HIv1_PredGene_g33275.t2",279,236,193,45,64,44
"Pocillopora_acuta_HIv1_PredGene_g17166.t1",71,100,79,19,29,22
"Pocillopora_acuta_HIv1_PredGene_g2891.t1",295,226,163,33,53,79
"Pocillopora_acuta_HIv1_PredGene_g2896.t1",378,481,331,95,177,143
"Pocillopora_acuta_HIv1_PredGene_g2895.t1",654,358,395,142,136,120
"Pocillopora_acuta_HIv1_PredGene_g2899.t1",249,249,173,230,267,217
"Pocillopora_acuta_HIv1_PredGene_g2904.t1",2220,2562,1681,3067,7091,3923
"Pocillopora_acuta_HIv1_PredGene_g2905.t1",194,229,191,168,308,223
"Pocillopora_acuta_HIv1_PredGene_g2908.t1",888,758,855,870,1379,1361
"Pocillopora_acuta_HIv1_PredGene_g17169.t1",372,623,602,82,73,113
"Pocillopora_acuta_HIv1_PredGene_g2911.t1",233,284,305,200,513,474
"Pocillopora_acuta_HIv1_PredGene_g2918.t1",440,355,431,381,895,641
"Pocillopora_acuta_HIv1_PredGene_g27639.t1",647,543,499,656,628,678
"Pocillopora_acuta_HIv1_PredGene_g27643.t1",256,240,302,220,399,410
"Pocillopora_acuta_HIv1_PredGene_g27648.t1",224,156,236,219,246,230
"Pocillopora_acuta_HIv1_PredGene_g27652.t2",229,190,171,60,63,68
"Pocillopora_acuta_HIv1_PredGene_g27652.t3",229,190,171,60,63,68
"Pocillopora_acuta_HIv1_PredGene_g27652.t1",229,190,171,60,63,68
"Pocillopora_acuta_HIv1_PredGene_g27658.t1",10,18,14,17,48,26
"Pocillopora_acuta_HIv1_PredGene_g17171.t1",207,156,150,119,262,214
"Pocillopora_acuta_HIv1_PredGene_g27660.t2",113,144,117,144,282,190
"Pocillopora_acuta_HIv1_PredGene_g27660.t1",113,144,117,144,282,190
"Pocillopora_acuta_HIv1_PredGene_g27663.t1",562,539,511,138,126,144
"Pocillopora_acuta_HIv1_PredGene_26869_t",104,66,66,134,162,182
"Pocillopora_acuta_HIv1_PredGene_g6071.t1",104,66,66,134,162,182
"Pocillopora_acuta_HIv1_PredGene_g6077.t1",93,101,208,160,190,433
"Pocillopora_acuta_HIv1_PredGene_g6079.t1",158,161,166,166,228,272
"Pocillopora_acuta_HIv1_PredGene_26877_t",158,161,166,166,228,272
"Pocillopora_acuta_HIv1_PredGene_g6080.t1",1111,1451,895,1179,1343,1197
"Pocillopora_acuta_HIv1_PredGene_g6098.t1",4,5,0,12,16,12
"Pocillopora_acuta_HIv1_PredGene_g6101.t1",26,58,49,3,14,5
"Pocillopora_acuta_HIv1_PredGene_g6104.t1",114,91,108,10,17,26
"Pocillopora_acuta_HIv1_PredGene_26899_t",114,91,108,10,17,26
"Pocillopora_acuta_HIv1_PredGene_g6113.t1",225,131,146,47,36,47
"Pocillopora_acuta_HIv1_PredGene_g6128.t1",31,24,38,0,3,6
"Pocillopora_acuta_HIv1_PredGene_26963_t",2,2,6,14,35,18
"Pocillopora_acuta_HIv1_PredGene_g15347.t1",2,2,6,14,35,18
"Pocillopora_acuta_HIv1_PredGene_g15351.t1",44,36,45,7,8,10
"Pocillopora_acuta_HIv1_PredGene_g15353.t1",48,55,55,5,7,8
"Pocillopora_acuta_HIv1_PredGene_g15356.t1",703,719,581,212,171,177
"Pocillopora_acuta_HIv1_PredGene_g15357.t1",1642,1062,1013,1378,1838,1630
"Pocillopora_acuta_HIv1_PredGene_g15359.t3",135,140,118,41,24,33
"Pocillopora_acuta_HIv1_PredGene_26974_t",135,140,118,41,24,33
"Pocillopora_acuta_HIv1_PredGene_g15359.t1",135,140,118,41,24,33
"Pocillopora_acuta_HIv1_PredGene_g15359.t2",135,140,118,41,24,33
"Pocillopora_acuta_HIv1_PredGene_g15363.t1",47,41,66,0,0,4
"Pocillopora_acuta_HIv1_PredGene_26978_t",47,41,66,0,0,4
"Pocillopora_acuta_HIv1_PredGene_g15364.t1",191,216,212,73,95,85
"Pocillopora_acuta_HIv1_PredGene_g20638.t1",109,87,149,24,24,25
"Pocillopora_acuta_HIv1_PredGene_g20639.t1",181,102,173,56,32,43
"Pocillopora_acuta_HIv1_PredGene_g20649.t1",114,86,111,122,92,200
"Pocillopora_acuta_HIv1_PredGene_g20650.t1",216,127,152,288,275,301
"Pocillopora_acuta_HIv1_PredGene_g17191.t1",475,381,290,110,193,113
"Pocillopora_acuta_HIv1_PredGene_g20671.t1",120,95,103,28,40,31
"Pocillopora_acuta_HIv1_PredGene_g20673.t1",494,386,299,159,104,120
"Pocillopora_acuta_HIv1_PredGene_g20672.t1",1876,1291,1380,317,322,413
"Pocillopora_acuta_HIv1_PredGene_g20675.t1",205,244,129,51,53,47
"Pocillopora_acuta_HIv1_PredGene_g19368.t1",419,359,325,89,115,126
"Pocillopora_acuta_HIv1_PredGene_g19370.t1",279,203,300,549,587,715
"Pocillopora_acuta_HIv1_PredGene_g19382.t1",346,532,286,389,1076,625
"Pocillopora_acuta_HIv1_PredGene_g19387.t1",6995,10483,7356,1177,1058,1299
"Pocillopora_acuta_HIv1_PredGene_27043_t",6995,10483,7356,1177,1058,1299
"Pocillopora_acuta_HIv1_PredGene_g19389.t1",683,670,643,135,158,159
"Pocillopora_acuta_HIv1_PredGene_g19394.t1",142,137,131,43,36,60
"Pocillopora_acuta_HIv1_PredGene_g19396.t1",92,80,67,23,13,14
"Pocillopora_acuta_HIv1_PredGene_g17196.t1",49,258,427,12,26,74
"Pocillopora_acuta_HIv1_PredGene_27058_t",7620,7599,7210,968,1310,1294
"Pocillopora_acuta_HIv1_PredGene_g19400.t1",7620,7599,7210,968,1310,1294
"Pocillopora_acuta_HIv1_PredGene_g19413.t1",61,49,71,71,89,98
"Pocillopora_acuta_HIv1_PredGene_g22302.t2",230,114,96,276,650,464
"Pocillopora_acuta_HIv1_PredGene_g22302.t1",230,114,96,276,650,464
"Pocillopora_acuta_HIv1_PredGene_g17199.t1",244,174,239,321,359,369
"Pocillopora_acuta_HIv1_PredGene_27098_t",706,566,564,121,121,151
"Pocillopora_acuta_HIv1_PredGene_27099_t",706,566,564,121,121,151
"Pocillopora_acuta_HIv1_PredGene_g22319.t1",706,566,564,121,121,151
"Pocillopora_acuta_HIv1_PredGene_g22324.t1",181,303,173,57,82,63
"Pocillopora_acuta_HIv1_PredGene_g22329.t1",352,435,337,333,431,377
"Pocillopora_acuta_HIv1_PredGene_2562_t",87,62,79,67,120,96
"Pocillopora_acuta_HIv1_PredGene_g17200.t1",87,62,79,67,120,96
"Pocillopora_acuta_HIv1_PredGene_g10371.t1",384,443,302,321,540,512
"Pocillopora_acuta_HIv1_PredGene_g10372.t1",377,400,301,537,751,710
"Pocillopora_acuta_HIv1_PredGene_g10374.t1",47,101,78,133,191,181
"Pocillopora_acuta_HIv1_PredGene_g10382.t1",2019,1840,2097,732,702,888
"Pocillopora_acuta_HIv1_PredGene_g10383.t1",360,311,282,378,570,474
"Pocillopora_acuta_HIv1_PredGene_g10390.t1",1048,1343,1074,410,446,521
"Pocillopora_acuta_HIv1_PredGene_g10391.t1",234,140,128,52,57,51
"Pocillopora_acuta_HIv1_PredGene_g10393.t1",65,67,56,6,9,10
"Pocillopora_acuta_HIv1_PredGene_g5983.t1",1083,1103,1120,982,1181,1229
"Pocillopora_acuta_HIv1_PredGene_g5985.t1",1900,882,874,2265,1315,1739
"Pocillopora_acuta_HIv1_PredGene_g5989.t1",250,258,207,180,326,323
"Pocillopora_acuta_HIv1_PredGene_g5993.t1",532,400,396,187,207,162
"Pocillopora_acuta_HIv1_PredGene_g5998.t1",153,298,221,191,389,329
"Pocillopora_acuta_HIv1_PredGene_g6000.t1",306,473,378,558,2113,1308
"Pocillopora_acuta_HIv1_PredGene_g6004.t1",234,268,224,55,64,95
"Pocillopora_acuta_HIv1_PredGene_g6008.t1",110,97,33,15,18,17
"Pocillopora_acuta_HIv1_PredGene_g6012.t1",49,16,28,39,76,74
"Pocillopora_acuta_HIv1_PredGene_g6014.t1",14,0,19,28,103,70
"Pocillopora_acuta_HIv1_PredGene_g6014.t2",14,0,19,28,103,70
"Pocillopora_acuta_HIv1_PredGene_g27512.t1",105,98,107,24,26,33
"Pocillopora_acuta_HIv1_PredGene_g27517.t1",419,312,234,94,69,112
"Pocillopora_acuta_HIv1_PredGene_g27518.t1",428,503,499,138,114,132
"Pocillopora_acuta_HIv1_PredGene_27179_t",428,503,499,138,114,132
"Pocillopora_acuta_HIv1_PredGene_g27520.t1",1172,690,785,234,186,274
"Pocillopora_acuta_HIv1_PredGene_g27532.t1",395,287,235,705,796,757
"Pocillopora_acuta_HIv1_PredGene_g23818.t1",154,156,141,127,160,183
"Pocillopora_acuta_HIv1_PredGene_g23822.t1",43,63,61,13,9,18
"Pocillopora_acuta_HIv1_PredGene_g17212.t1",674,128,204,749,1125,1396
"Pocillopora_acuta_HIv1_PredGene_g23830.t1",828,664,667,113,182,170
"Pocillopora_acuta_HIv1_PredGene_g23834.t1",593,519,474,362,656,586
"Pocillopora_acuta_HIv1_PredGene_g23833.t1",582,587,628,198,205,249
"Pocillopora_acuta_HIv1_PredGene_27229_t",582,587,628,198,205,249
"Pocillopora_acuta_HIv1_PredGene_g23835.t1",362,265,237,55,66,64
"Pocillopora_acuta_HIv1_PredGene_g23836.t1",18323,23486,17257,3226,5115,4251
"Pocillopora_acuta_HIv1_PredGene_g23842.t1",6492,5425,5768,1022,996,1313
"Pocillopora_acuta_HIv1_PredGene_g23845.t1",266,230,319,276,336,425
"Pocillopora_acuta_HIv1_PredGene_g23849.t1",261,153,168,62,42,63
"Pocillopora_acuta_HIv1_PredGene_g23850.t1",185,96,196,25,38,42
"Pocillopora_acuta_HIv1_PredGene_g23855.t1",221,170,142,43,25,44
"Pocillopora_acuta_HIv1_PredGene_g2313.t1",200,144,171,57,72,75
"Pocillopora_acuta_HIv1_PredGene_g2317.t1",26,16,8,46,18,40
"Pocillopora_acuta_HIv1_PredGene_g7032.t1",287,199,253,212,365,273
"Pocillopora_acuta_HIv1_PredGene_g2324.t1",59,48,56,6,5,8
"Pocillopora_acuta_HIv1_PredGene_27296_t",109,125,117,197,367,267
"Pocillopora_acuta_HIv1_PredGene_g14394.t1",109,125,117,197,367,267
"Pocillopora_acuta_HIv1_PredGene_g14396.t1",278,206,143,191,266,262
"Pocillopora_acuta_HIv1_PredGene_g14402.t1",7992,9284,8347,607,767,797
"Pocillopora_acuta_HIv1_PredGene_g17219.t1",572,475,456,214,183,210
"Pocillopora_acuta_HIv1_PredGene_g14412.t1",331,256,147,374,296,317
"Pocillopora_acuta_HIv1_PredGene_g14415.t1",104,135,66,27,19,20
"Pocillopora_acuta_HIv1_PredGene_g14251.t1",460,331,307,69,75,95
"Pocillopora_acuta_HIv1_PredGene_g14260.t1",192,159,134,425,403,646
"Pocillopora_acuta_HIv1_PredGene_g661.t1",530,389,385,526,602,507
"Pocillopora_acuta_HIv1_PredGene_g14268.t1",774,813,547,242,305,253
"Pocillopora_acuta_HIv1_PredGene_g14274.t1",3132,3079,2740,711,719,907
"Pocillopora_acuta_HIv1_PredGene_g24570.t1",110,152,84,171,484,279
"Pocillopora_acuta_HIv1_PredGene_g24572.t1",204,170,141,29,36,49
"Pocillopora_acuta_HIv1_PredGene_g663.t1",377,457,381,87,136,180
"Pocillopora_acuta_HIv1_PredGene_g24586.t1",434,340,329,147,102,144
"Pocillopora_acuta_HIv1_PredGene_g24589.t1",4995,4851,5037,834,661,904
"Pocillopora_acuta_HIv1_PredGene_g665.t1",451,434,358,165,193,166
"Pocillopora_acuta_HIv1_PredGene_g24593.t1",242,108,233,227,292,269
"Pocillopora_acuta_HIv1_PredGene_g31570.t2",2370,2247,1864,3951,4946,4990
"Pocillopora_acuta_HIv1_PredGene_g31570.t1",2370,2247,1864,3951,4946,4990
"Pocillopora_acuta_HIv1_PredGene_g666.t1",4736,3679,4842,2813,8127,7368
"Pocillopora_acuta_HIv1_PredGene_g31590.t1",509,439,382,353,545,465
"Pocillopora_acuta_HIv1_PredGene_g31600.t1",55,86,63,11,13,21
"Pocillopora_acuta_HIv1_PredGene_g669.t1",250,354,252,0,0,12
"Pocillopora_acuta_HIv1_PredGene_g31604.t1",511,527,464,199,225,242
"Pocillopora_acuta_HIv1_PredGene_g31606.t1",3056,2052,1874,2981,3826,3553
"Pocillopora_acuta_HIv1_PredGene_g31607.t1",425,408,281,102,139,123
"Pocillopora_acuta_HIv1_PredGene_g31610.t1",2533,2416,1844,386,453,450
"Pocillopora_acuta_HIv1_PredGene_g31610.t2",2533,2416,1844,386,453,450
"Pocillopora_acuta_HIv1_PredGene_g31611.t1",1176,936,859,1692,1185,1396
"Pocillopora_acuta_HIv1_PredGene_27433_t",1176,936,859,1692,1185,1396
"Pocillopora_acuta_HIv1_PredGene_g31614.t1",93,63,80,75,148,107
"Pocillopora_acuta_HIv1_PredGene_27436_t",93,63,80,75,148,107
"Pocillopora_acuta_HIv1_PredGene_g31614.t2",93,63,80,75,148,107
"Pocillopora_acuta_HIv1_PredGene_g670.t1",1077,744,821,980,1072,1238
"Pocillopora_acuta_HIv1_PredGene_g31615.t1",419,358,396,105,138,141
"Pocillopora_acuta_HIv1_PredGene_g31615.t2",419,358,396,105,138,141
"Pocillopora_acuta_HIv1_PredGene_g29071.t1",336,279,257,120,120,118
"Pocillopora_acuta_HIv1_PredGene_g29078.t1",9850,11979,8825,1076,2090,1621
"Pocillopora_acuta_HIv1_PredGene_g29080.t1",1486,853,798,362,326,340
"Pocillopora_acuta_HIv1_PredGene_g29084.t1",98,54,70,144,104,178
"Pocillopora_acuta_HIv1_PredGene_g29088.t1",22,23,24,78,69,117
"Pocillopora_acuta_HIv1_PredGene_g29101.t1",138,102,77,30,17,15
"Pocillopora_acuta_HIv1_PredGene_g29102.t1",100,144,121,30,45,40
"Pocillopora_acuta_HIv1_PredGene_g29103.t1",251,325,331,344,779,600
"Pocillopora_acuta_HIv1_PredGene_g29111.t1",466,248,217,68,66,99
"Pocillopora_acuta_HIv1_PredGene_g28631.t1",141,132,116,108,178,159
