gene_id,1101,1548,1628,Sample4,Sample5,Sample6
Montipora_capitata_PredGene_g2434,0,0,0,7,4,11
Montipora_capitata_PredGene_g2435,0,0,0,3,2,15
Montipora_capitata_PredGene_g2436,0,0,0,22,8,15
Montipora_capitata_PredGene_g71410,81,42,131,26,13,15
Montipora_capitata_PredGene_g9770,126,59,133,9,0,11
Montipora_capitata_PredGene_g9777,90,29,43,14,9,3
Montipora_capitata_PredGene_g9775,0,0,0,5,0,3
Montipora_capitata_PredGene_g9778,119,56,44,10,14,21
Montipora_capitata_PredGene_g48622,44,16,34,16,19,23
Montipora_capitata_PredGene_g1206,8,0,0,21,14,14
Montipora_capitata_PredGene_g1204,0,0,0,2,0,0
Montipora_capitata_PredGene_g69367,70,101,58,5,6,13
Montipora_capitata_PredGene_g1202,0,0,0,0,0,0
Montipora_capitata_PredGene_g1203,0,0,0,2,2,2
Montipora_capitata_PredGene_g1201,0,0,0,2,5,4
Montipora_capitata_PredGene_adi2mcaRNA35685_R8,0,18,8,3,12,20
Montipora_capitata_PredGene_adi2mcaRNA35324_R0,0,0,0,7,6,0
Montipora_capitata_PredGene_adi2mcaRNA15523_R9,0,0,0,11,24,0
Montipora_capitata_PredGene_g19517,49,24,37,26,29,24
Montipora_capitata_PredGene_g41555,0,0,0,0,0,13
Montipora_capitata_PredGene_adi2mcaRNA5408_R4,0,0,0,0,3,0
Montipora_capitata_PredGene_g41557,0,0,0,0,0,11
Montipora_capitata_PredGene_g41556,0,0,0,0,0,0
Montipora_capitata_PredGene_g41551,0,0,0,2,0,8
Montipora_capitata_PredGene_adi2mcaRNA37553_R0,9,9,0,4,11,10
Montipora_capitata_PredGene_g41553,0,0,0,6,0,5
Montipora_capitata_PredGene_g41552,0,0,4,12,0,35
Montipora_capitata_PredGene_adi2mcaRNA18158_R1,132,1,2,11,30,14
Montipora_capitata_PredGene_adi2mcaRNA18158_R0,17,1,1,1,2,2
Montipora_capitata_PredGene_adi2mcaRNA18158_R3,6,1,0,1,5,1
Montipora_capitata_PredGene_adi2mcaRNA33255_R1,15,0,0,21,11,6
Montipora_capitata_PredGene_adi2mcaRNA18158_R5,29,0,0,18,22,12
Montipora_capitata_PredGene_g41558,0,0,0,0,0,12
Montipora_capitata_PredGene_adi2mcaRNA33255_R4,0,0,0,6,14,0
Montipora_capitata_PredGene_adi2mcaRNA18158_R6,27,0,0,15,20,14
Montipora_capitata_PredGene_g45245,0,0,0,13,7,6
Montipora_capitata_PredGene_g45244,0,0,0,28,27,16
Montipora_capitata_PredGene_g45247,0,0,0,19,20,8
Montipora_capitata_PredGene_g45246,0,0,1,15,28,19
Montipora_capitata_PredGene_g45241,0,0,0,15,12,17
Montipora_capitata_PredGene_g45243,0,0,0,13,17,9
Montipora_capitata_PredGene_g45242,0,0,0,7,3,2
Montipora_capitata_PredGene_g45248,0,0,0,15,9,11
Montipora_capitata_PredGene_g48625,189,446,148,20,20,35
Montipora_capitata_PredGene_g25707,0,8,6,6,17,12
Montipora_capitata_PredGene_g4076,0,0,0,11,7,0
Montipora_capitata_PredGene_g4077,0,0,0,17,9,5
Montipora_capitata_PredGene_g69898,0,0,0,0,0,0
Montipora_capitata_PredGene_g19148,0,4,0,10,4,12
Montipora_capitata_PredGene_g4071,0,0,0,14,10,7
Montipora_capitata_PredGene_g19143,0,0,0,7,5,8
Montipora_capitata_PredGene_g69893,0,0,0,8,0,0
Montipora_capitata_PredGene_g19141,0,0,0,12,3,12
Montipora_capitata_PredGene_g19140,0,0,0,11,7,5
Montipora_capitata_PredGene_g19147,0,0,0,6,12,8
Montipora_capitata_PredGene_g69897,0,0,0,2,4,7
Montipora_capitata_PredGene_g19145,0,0,0,0,4,3
Montipora_capitata_PredGene_g19144,4,0,0,25,19,14
Montipora_capitata_PredGene_g44019,69,78,46,18,19,20
Montipora_capitata_PredGene_adi2mcaRNA23362_R0,15,14,0,27,31,18
Montipora_capitata_PredGene_g27910,99,84,38,12,4,8
Montipora_capitata_PredGene_g27913,0,0,0,0,3,6
Montipora_capitata_PredGene_g27912,0,0,0,3,1,3
Montipora_capitata_PredGene_g27915,0,0,10,17,0,14
Montipora_capitata_PredGene_g27914,288,292,308,21,13,17
Montipora_capitata_PredGene_g27917,105,37,38,9,0,6
Montipora_capitata_PredGene_g27916,46,35,34,5,8,10
Montipora_capitata_PredGene_g27919,280,185,480,6,5,0
Montipora_capitata_PredGene_g27918,187,372,126,10,9,14
Montipora_capitata_PredGene_adi2mcaRNA7037_R7,0,19,92,12,11,13
Montipora_capitata_PredGene_adi2mcaRNA7037_R2,0,0,0,13,0,10
Montipora_capitata_PredGene_adi2mcaRNA7037_R3,27,91,214,20,21,17
Montipora_capitata_PredGene_adi2mcaRNA25499_R5,0,0,0,6,2,0
Montipora_capitata_PredGene_adi2mcaRNA18336_R2,0,0,0,0,0,0
Montipora_capitata_PredGene_g30218,3,1,2,3,4,2
Montipora_capitata_PredGene_g30219,0,3,10,3,7,7
Montipora_capitata_PredGene_g30216,0,0,0,5,5,6
Montipora_capitata_PredGene_g30217,0,0,0,5,5,6
Montipora_capitata_PredGene_adi2mcaRNA6187_R5,0,0,0,18,15,12
Montipora_capitata_PredGene_adi2mcaRNA6187_R4,0,0,0,16,14,10
Montipora_capitata_PredGene_adi2mcaRNA6187_R7,8,18,4,26,28,22
Montipora_capitata_PredGene_g19513,0,7,6,6,10,2
Montipora_capitata_PredGene_g43957,49,85,59,28,22,24
Montipora_capitata_PredGene_g43956,0,0,0,13,12,19
Montipora_capitata_PredGene_g43955,1,8,0,0,12,21
Montipora_capitata_PredGene_g43954,6,8,7,3,8,11
Montipora_capitata_PredGene_g43953,7,2,2,5,3,3
Montipora_capitata_PredGene_g43952,20,0,2,23,23,17
Montipora_capitata_PredGene_g43951,131,189,579,17,14,21
Montipora_capitata_PredGene_g17737,0,0,0,7,11,5
Montipora_capitata_PredGene_adi2mcaRNA7714_R7,0,0,0,12,9,26
Montipora_capitata_PredGene_g40208,2,0,0,2,3,0
Montipora_capitata_PredGene_adi2mcaRNA8521_R0,0,0,3,89,76,64
Montipora_capitata_PredGene_g40202,0,0,0,4,0,6
Montipora_capitata_PredGene_g40203,0,0,0,11,7,17
Montipora_capitata_PredGene_g40200,0,0,0,2,2,11
Montipora_capitata_PredGene_g40206,15,26,13,45,31,77
Montipora_capitata_PredGene_g40207,0,0,5,3,11,15
Montipora_capitata_PredGene_g40204,0,0,0,29,33,47
Montipora_capitata_PredGene_g40205,0,0,0,7,14,4
Montipora_capitata_PredGene_g21428,0,0,0,12,0,7
Montipora_capitata_PredGene_g64489,0,0,0,51,38,28
Montipora_capitata_PredGene_adi2mcaRNA10800_R0,396,396,347,4,0,9
Montipora_capitata_PredGene_g21421,16,13,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA22313_R0,0,0,0,6,8,4
Montipora_capitata_PredGene_g7528,205,162,448,3,5,5
Montipora_capitata_PredGene_g25519,51,174,32,93,85,60
Montipora_capitata_PredGene_g909,2,1,3,4,3,4
Montipora_capitata_PredGene_g908,14,3,4,6,4,11
Montipora_capitata_PredGene_g25513,37,49,35,26,17,12
Montipora_capitata_PredGene_g906,3,2,1,5,1,6
Montipora_capitata_PredGene_g7522,142,45,70,45,19,26
Montipora_capitata_PredGene_g903,0,0,0,4,5,2
Montipora_capitata_PredGene_g25516,0,0,0,9,21,11
Montipora_capitata_PredGene_g25515,0,0,0,10,6,3
Montipora_capitata_PredGene_g25514,6,0,0,7,13,11
Montipora_capitata_PredGene_adi2mcaRNA20944_R1,207,2698,963,41,59,44
Montipora_capitata_PredGene_g4693,4107,2833,2495,55,71,73
Montipora_capitata_PredGene_g4697,0,0,0,6,4,10
Montipora_capitata_PredGene_g4694,3,0,0,2,4,3
Montipora_capitata_PredGene_g4698,54,27,23,2,4,3
Montipora_capitata_PredGene_g4699,41,47,44,5,12,6
Montipora_capitata_PredGene_g18790,0,0,0,3,7,12
Montipora_capitata_PredGene_g18793,25,29,0,18,12,12
Montipora_capitata_PredGene_g18795,109,102,59,5,5,6
Montipora_capitata_PredGene_g18794,610,457,592,5,11,5
Montipora_capitata_PredGene_g18797,419,391,244,30,28,34
Montipora_capitata_PredGene_g18796,0,0,0,6,2,2
Montipora_capitata_PredGene_g18799,121,94,58,9,0,0
Montipora_capitata_PredGene_g18798,551,536,727,22,13,20
Montipora_capitata_PredGene_g6698,0,0,0,11,11,5
Montipora_capitata_PredGene_g6690,9,0,7,17,23,29
Montipora_capitata_PredGene_g6692,0,0,0,5,6,0
Montipora_capitata_PredGene_g6693,10,5,3,16,16,13
Montipora_capitata_PredGene_g6694,43,70,26,3,3,0
Montipora_capitata_PredGene_g6695,117,131,178,11,13,8
Montipora_capitata_PredGene_g6696,3,0,0,0,0,0
Montipora_capitata_PredGene_g6697,349,218,305,14,9,14
Montipora_capitata_PredGene_g57146,157,114,105,12,0,20
Montipora_capitata_PredGene_g19413,346,203,81,9,7,5
Montipora_capitata_PredGene_adi2mcaRNA10232_R1,0,14,0,17,9,32
Montipora_capitata_PredGene_adi2mcaRNA4547_R0,256,193,278,6,0,0
Montipora_capitata_PredGene_g55822,305,311,169,19,17,28
Montipora_capitata_PredGene_adi2mcaRNA40367_R7,70,203,56,32,44,50
Montipora_capitata_PredGene_adi2mcaRNA17730_R8,82,21,0,23,0,0
Montipora_capitata_PredGene_adi2mcaRNA17730_R9,0,961,957,0,89,96
Montipora_capitata_PredGene_adi2mcaRNA17730_R6,8,48,60,33,43,0
Montipora_capitata_PredGene_adi2mcaRNA17730_R7,4,1161,734,0,92,81
Montipora_capitata_PredGene_adi2mcaRNA17730_R4,0,138,79,0,59,15
Montipora_capitata_PredGene_adi2mcaRNA17730_R5,312,222,199,74,53,75
Montipora_capitata_PredGene_adi2mcaRNA17730_R2,863,656,582,60,50,71
Montipora_capitata_PredGene_adi2mcaRNA17730_R3,160,143,64,53,45,58
Montipora_capitata_PredGene_adi2mcaRNA17730_R1,266,168,431,25,21,54
Montipora_capitata_PredGene_adi2mcaRNA39874_R3,0,0,0,29,22,4
Montipora_capitata_PredGene_adi2mcaRNA39874_R2,14,0,0,16,27,4
Montipora_capitata_PredGene_adi2mcaRNA39874_R1,5,3,0,14,19,20
Montipora_capitata_PredGene_adi2mcaRNA39874_R0,18,21,0,12,20,14
Montipora_capitata_PredGene_adi2mcaRNA39874_R6,0,0,7,11,17,24
Montipora_capitata_PredGene_adi2mcaRNA39874_R5,6,0,0,19,12,18
Montipora_capitata_PredGene_g6349,311,341,331,7,0,9
Montipora_capitata_PredGene_g6346,254,522,234,27,28,37
Montipora_capitata_PredGene_g6347,2414,1857,1870,8,6,3
Montipora_capitata_PredGene_g6344,27,30,14,20,20,29
Montipora_capitata_PredGene_adi2mcaRNA39874_R8,3,2,7,13,13,9
Montipora_capitata_PredGene_g6342,0,0,0,2,2,1
Montipora_capitata_PredGene_g6343,64,65,50,11,24,7
Montipora_capitata_PredGene_g6340,0,0,0,2,1,1
Montipora_capitata_PredGene_g6341,124,72,40,15,14,9
Montipora_capitata_PredGene_g19415,0,0,2,3,13,7
Montipora_capitata_PredGene_g64483,9,11,3,34,27,24
Montipora_capitata_PredGene_adi2mcaRNA18304_R0,110,47,93,204,197,173
Montipora_capitata_PredGene_g42766,0,0,0,13,19,22
Montipora_capitata_PredGene_g2840,40,18,38,9,9,14
Montipora_capitata_PredGene_g2843,2,3,7,4,3,6
Montipora_capitata_PredGene_g2845,2,9,3,41,16,19
Montipora_capitata_PredGene_g2844,0,0,1,7,8,9
Montipora_capitata_PredGene_g2847,56,31,62,53,38,59
Montipora_capitata_PredGene_g2846,3,2,20,11,16,17
Montipora_capitata_PredGene_g2849,26,62,68,4,6,11
Montipora_capitata_PredGene_g46208,725,2377,962,17,9,10
Montipora_capitata_PredGene_g32108,548,441,396,0,11,11
Montipora_capitata_PredGene_g46200,6,3,13,4,0,0
Montipora_capitata_PredGene_g46201,254,157,490,0,0,0
Montipora_capitata_PredGene_g46202,127,623,858,0,0,0
Montipora_capitata_PredGene_g32107,716,679,572,29,21,31
Montipora_capitata_PredGene_g32100,406,564,375,31,31,30
Montipora_capitata_PredGene_g46205,2,0,0,8,7,15
Montipora_capitata_PredGene_g32102,23,32,40,4,0,8
Montipora_capitata_PredGene_g32103,65,51,45,9,18,11
Montipora_capitata_PredGene_adi2mcaRNA1472_R0,641,479,549,30,19,33
Montipora_capitata_PredGene_adi2mcaRNA8652_R1,0,0,0,32,19,7
Montipora_capitata_PredGene_g40981,1650,997,1120,30,29,24
Montipora_capitata_PredGene_g40980,356,268,103,67,72,35
Montipora_capitata_PredGene_g40983,0,0,0,0,2,0
Montipora_capitata_PredGene_g13762,8,6,6,5,2,8
Montipora_capitata_PredGene_g40985,0,0,0,0,19,0
Montipora_capitata_PredGene_g40984,0,0,0,0,9,0
Montipora_capitata_PredGene_g40986,1,5,1,5,6,8
Montipora_capitata_PredGene_g13765,2,0,3,2,1,7
Montipora_capitata_PredGene_g13764,0,12,10,17,5,7
Montipora_capitata_PredGene_g59037,753,516,489,49,42,54
Montipora_capitata_PredGene_g59036,313,192,102,39,42,32
Montipora_capitata_PredGene_g67449,1795,1683,1793,13,8,12
Montipora_capitata_PredGene_g67448,521,379,359,40,26,27
Montipora_capitata_PredGene_g67447,255,286,221,24,21,22
Montipora_capitata_PredGene_g40497,0,0,0,0,4,9
Montipora_capitata_PredGene_g67445,635,552,486,41,36,30
Montipora_capitata_PredGene_g59038,0,0,0,5,17,16
Montipora_capitata_PredGene_g67443,16,13,3,0,2,0
Montipora_capitata_PredGene_g35650,0,0,0,7,3,2
Montipora_capitata_PredGene_g67441,0,0,3,4,13,6
Montipora_capitata_PredGene_g47444,208,131,180,3,4,0
Montipora_capitata_PredGene_g63539,0,0,0,17,4,15
Montipora_capitata_PredGene_g63538,0,0,0,19,7,15
Montipora_capitata_PredGene_adi2mcaRNA16134_R1,0,0,0,0,4,0
Montipora_capitata_PredGene_g5712,39,56,24,3,0,2
Montipora_capitata_PredGene_g63532,0,0,0,4,5,4
Montipora_capitata_PredGene_g63531,0,0,0,12,5,11
Montipora_capitata_PredGene_g63530,0,0,0,10,7,9
Montipora_capitata_PredGene_g7299,0,0,0,4,3,2
Montipora_capitata_PredGene_adi2mcaRNA35429_R0,261,215,171,19,8,15
Montipora_capitata_PredGene_adi2mcaRNA35429_R2,59,64,78,0,0,0
Montipora_capitata_PredGene_g13956,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA32128_R4,35,28,37,28,49,31
Montipora_capitata_PredGene_adi2mcaRNA32128_R5,219,72,62,64,34,47
Montipora_capitata_PredGene_g13953,1,1,0,1,1,1
Montipora_capitata_PredGene_adi2mcaRNA32128_R0,68,31,55,42,38,27
Montipora_capitata_PredGene_g13958,94,68,36,19,19,18
Montipora_capitata_PredGene_g13959,11,0,0,39,45,37
Montipora_capitata_PredGene_g33532,3,0,0,58,64,56
Montipora_capitata_PredGene_g33533,292,113,112,26,29,20
Montipora_capitata_PredGene_g42760,89,71,60,29,24,45
Montipora_capitata_PredGene_g37656,0,0,0,0,0,0
Montipora_capitata_PredGene_g37655,0,0,0,1,3,3
Montipora_capitata_PredGene_g37654,0,0,0,10,9,0
Montipora_capitata_PredGene_g37653,0,0,0,26,21,16
Montipora_capitata_PredGene_g37652,592,432,231,47,57,29
Montipora_capitata_PredGene_g37651,27,13,10,26,16,24
Montipora_capitata_PredGene_g37650,1098,435,188,40,55,44
Montipora_capitata_PredGene_g37659,2,0,0,7,24,21
Montipora_capitata_PredGene_g41,0,0,0,1,1,1
Montipora_capitata_PredGene_g43,0,0,0,2,6,6
Montipora_capitata_PredGene_g42,0,0,0,3,5,3
Montipora_capitata_PredGene_g44,10,2,7,16,8,10
Montipora_capitata_PredGene_g46,0,0,0,17,17,15
Montipora_capitata_PredGene_g61051,2,0,0,6,0,6
Montipora_capitata_PredGene_g36302,11,13,0,11,7,17
Montipora_capitata_PredGene_g36303,19,28,15,66,48,44
Montipora_capitata_PredGene_g36300,0,0,0,11,13,17
Montipora_capitata_PredGene_g36301,4,3,4,28,32,19
Montipora_capitata_PredGene_g36306,2769,2540,2274,15,10,11
Montipora_capitata_PredGene_g36307,18,22,17,2,5,5
Montipora_capitata_PredGene_g46978,1,0,0,13,4,9
Montipora_capitata_PredGene_g36305,1758,1537,970,62,60,73
Montipora_capitata_PredGene_g46976,330,215,143,23,10,13
Montipora_capitata_PredGene_g46977,1,0,0,26,13,20
Montipora_capitata_PredGene_g46975,0,0,0,11,9,22
Montipora_capitata_PredGene_g46970,1328,1155,951,26,22,29
Montipora_capitata_PredGene_g46971,672,474,329,23,21,25
Montipora_capitata_PredGene_g66804,0,0,0,0,5,0
Montipora_capitata_PredGene_g33764,0,0,0,0,0,0
Montipora_capitata_PredGene_g33763,0,0,0,17,6,12
Montipora_capitata_PredGene_g66319,0,2,4,4,1,2
Montipora_capitata_PredGene_g55495,0,0,0,7,6,1
Montipora_capitata_PredGene_g66316,245,175,193,8,0,0
Montipora_capitata_PredGene_g66317,0,0,0,4,5,3
Montipora_capitata_PredGene_g66310,0,0,0,8,9,5
Montipora_capitata_PredGene_g66311,0,0,0,5,4,4
Montipora_capitata_PredGene_adi2mcaRNA26974_R3,0,0,0,10,9,15
Montipora_capitata_PredGene_g58808,0,0,0,5,3,0
Montipora_capitata_PredGene_g55839,0,7,0,3,3,7
Montipora_capitata_PredGene_g44199,4,3,5,64,25,75
Montipora_capitata_PredGene_g62553,0,2,0,13,10,22
Montipora_capitata_PredGene_g44194,1158,643,669,104,97,89
Montipora_capitata_PredGene_g55834,0,0,0,3,3,10
Montipora_capitata_PredGene_g55833,0,0,0,4,1,5
Montipora_capitata_PredGene_g44193,0,0,0,0,2,8
Montipora_capitata_PredGene_g44190,116,61,147,3,8,19
Montipora_capitata_PredGene_g58806,0,0,0,3,7,0
Montipora_capitata_PredGene_g17806,0,0,0,11,15,10
Montipora_capitata_PredGene_g7115,63,25,30,16,17,18
Montipora_capitata_PredGene_adi2mcaRNA28587_R0,6,0,0,58,17,16
Montipora_capitata_PredGene_g7110,0,0,0,31,13,20
Montipora_capitata_PredGene_adi2mcaRNA14667_R4,7,0,5,11,6,11
Montipora_capitata_PredGene_adi2mcaRNA28587_R2,12,39,42,49,56,50
Montipora_capitata_PredGene_g47150,1857,1660,804,54,59,70
Montipora_capitata_PredGene_adi2mcaRNA32273_R7,0,0,0,2,4,7
Montipora_capitata_PredGene_g48530,164,61,134,12,10,19
Montipora_capitata_PredGene_g48531,16,20,3,4,4,3
Montipora_capitata_PredGene_g48532,114,100,0,8,15,8
Montipora_capitata_PredGene_g48533,4,2,0,10,18,9
Montipora_capitata_PredGene_g48534,230,169,50,17,17,12
Montipora_capitata_PredGene_g48535,56,22,17,17,17,21
Montipora_capitata_PredGene_g48536,1885,2243,1412,138,126,112
Montipora_capitata_PredGene_g34233,0,0,0,4,13,5
Montipora_capitata_PredGene_g48538,8,13,0,27,31,13
Montipora_capitata_PredGene_g48539,44,49,23,0,4,0
Montipora_capitata_PredGene_g34239,2,0,0,2,6,6
Montipora_capitata_PredGene_g32689,235,207,122,19,11,12
Montipora_capitata_PredGene_g32688,0,0,0,23,14,9
Montipora_capitata_PredGene_g32683,0,0,0,2,7,3
Montipora_capitata_PredGene_g32686,0,0,0,0,0,3
Montipora_capitata_PredGene_g32685,0,0,0,0,6,0
Montipora_capitata_PredGene_g32684,0,0,0,2,0,2
Montipora_capitata_PredGene_g16828,0,0,0,4,1,3
Montipora_capitata_PredGene_g16820,0,0,0,6,4,11
Montipora_capitata_PredGene_g16823,0,0,1,2,2,3
Montipora_capitata_PredGene_g16825,186,217,177,39,31,60
Montipora_capitata_PredGene_g16827,0,0,0,5,9,6
Montipora_capitata_PredGene_g44220,49,0,26,3,0,5
Montipora_capitata_PredGene_g41613,2,0,0,9,11,15
Montipora_capitata_PredGene_g41610,0,0,0,9,6,6
Montipora_capitata_PredGene_g44223,0,0,0,3,3,2
Montipora_capitata_PredGene_g44224,0,0,1,5,2,4
Montipora_capitata_PredGene_g44225,2,2,6,6,2,3
Montipora_capitata_PredGene_g41614,0,0,0,10,11,12
Montipora_capitata_PredGene_g41615,0,0,0,12,10,11
Montipora_capitata_PredGene_g10791,0,0,0,16,0,5
Montipora_capitata_PredGene_g10790,0,0,2,57,18,21
Montipora_capitata_PredGene_g10793,2,4,4,11,6,14
Montipora_capitata_PredGene_g10792,0,0,0,43,13,17
Montipora_capitata_PredGene_g10794,1,0,0,5,6,7
Montipora_capitata_PredGene_g10797,0,0,1,4,2,2
Montipora_capitata_PredGene_g10796,2,0,0,5,5,3
Montipora_capitata_PredGene_adi2mcaRNA20338_R0,0,0,0,9,8,4
Montipora_capitata_PredGene_g67948,82,495,347,8,16,13
Montipora_capitata_PredGene_adi2mcaRNA8409_R0,911,661,388,73,41,57
Montipora_capitata_PredGene_g5931,0,0,0,7,13,0
Montipora_capitata_PredGene_adi2mcaRNA2517_R0,121,62,40,27,29,25
Montipora_capitata_PredGene_g67940,130,80,76,21,25,25
Montipora_capitata_PredGene_g67947,0,0,0,19,25,20
Montipora_capitata_PredGene_g32975,197,160,108,32,41,36
Montipora_capitata_PredGene_g32974,35,49,28,11,9,4
Montipora_capitata_PredGene_g32977,159,305,156,10,11,21
Montipora_capitata_PredGene_g32976,29,83,135,5,11,7
Montipora_capitata_PredGene_g32971,2019,1764,1883,15,15,40
Montipora_capitata_PredGene_g32970,0,0,0,0,7,4
Montipora_capitata_PredGene_g32973,422,349,163,12,23,20
Montipora_capitata_PredGene_g32972,733,632,928,0,2,0
Montipora_capitata_PredGene_g5936,0,0,0,13,8,7
Montipora_capitata_PredGene_g69209,0,0,0,7,9,13
Montipora_capitata_PredGene_g65157,0,0,0,17,16,6
Montipora_capitata_PredGene_g65155,4,0,5,4,0,0
Montipora_capitata_PredGene_g65154,0,0,0,11,6,12
Montipora_capitata_PredGene_g65153,0,0,0,2,4,7
Montipora_capitata_PredGene_g65152,0,0,0,3,3,0
Montipora_capitata_PredGene_g65151,0,0,0,4,4,3
Montipora_capitata_PredGene_g65150,0,0,0,29,5,14
Montipora_capitata_PredGene_adi2mcaRNA12_R4,13,25,0,36,54,30
Montipora_capitata_PredGene_g51422,0,0,0,27,39,31
Montipora_capitata_PredGene_g65159,61,78,86,14,10,10
Montipora_capitata_PredGene_g65158,11,11,2,0,0,0
Montipora_capitata_PredGene_g59860,2,0,0,13,23,30
Montipora_capitata_PredGene_g59861,0,0,0,0,13,12
Montipora_capitata_PredGene_g47753,238,225,216,14,12,20
Montipora_capitata_PredGene_g59863,19,8,53,22,11,30
Montipora_capitata_PredGene_g47755,919,754,468,52,68,56
Montipora_capitata_PredGene_g59865,0,0,0,1,3,2
Montipora_capitata_PredGene_adi2mcaRNA4640_R9,0,6,0,10,6,10
Montipora_capitata_PredGene_g36310,85,98,86,16,35,36
Montipora_capitata_PredGene_g11446,0,0,0,15,6,16
Montipora_capitata_PredGene_g47758,0,0,0,23,26,28
Montipora_capitata_PredGene_g11444,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA10177_R5,0,0,0,43,23,31
Montipora_capitata_PredGene_g11443,0,12,0,2,3,2
Montipora_capitata_PredGene_g11440,30,63,9,4,3,0
Montipora_capitata_PredGene_g11441,0,0,0,4,0,6
Montipora_capitata_PredGene_g16793,2,19,0,0,0,0
Montipora_capitata_PredGene_g16792,7,4,1,15,20,27
Montipora_capitata_PredGene_g16790,57,226,252,11,31,36
Montipora_capitata_PredGene_g16797,0,0,0,4,3,3
Montipora_capitata_PredGene_g16796,0,0,0,0,0,4
Montipora_capitata_PredGene_g16795,7,5,9,14,7,15
Montipora_capitata_PredGene_g16794,19,21,11,29,23,47
Montipora_capitata_PredGene_g36315,516,520,535,18,12,15
Montipora_capitata_PredGene_g16799,22,10,22,17,5,11
Montipora_capitata_PredGene_g16798,1,0,0,9,10,9
Montipora_capitata_PredGene_g28274,380,270,337,7,10,13
Montipora_capitata_PredGene_g66306,2,4,0,18,42,30
Montipora_capitata_PredGene_g54016,0,0,1,1,0,2
Montipora_capitata_PredGene_g54017,0,0,0,2,0,0
Montipora_capitata_PredGene_g69200,0,0,3,10,18,12
Montipora_capitata_PredGene_g53299,0,0,0,52,77,29
Montipora_capitata_PredGene_g36317,137,95,45,13,14,13
Montipora_capitata_PredGene_g54010,243,199,204,22,11,23
Montipora_capitata_PredGene_g54011,101,467,123,24,20,29
Montipora_capitata_PredGene_g53295,0,0,2,22,12,12
Montipora_capitata_PredGene_g53294,0,0,0,6,7,6
Montipora_capitata_PredGene_g36316,285,223,473,3,0,7
Montipora_capitata_PredGene_g53290,0,0,2,3,0,4
Montipora_capitata_PredGene_g68082,13,0,10,15,14,6
Montipora_capitata_PredGene_g69206,0,0,0,5,4,6
Montipora_capitata_PredGene_g50926,0,0,0,17,0,7
Montipora_capitata_PredGene_g50927,300,238,236,14,8,8
Montipora_capitata_PredGene_g50924,19,28,0,9,9,11
Montipora_capitata_PredGene_g50925,882,442,240,113,108,69
Montipora_capitata_PredGene_g50922,0,0,4,6,0,7
Montipora_capitata_PredGene_g19611,0,0,25,8,0,4
Montipora_capitata_PredGene_g50920,0,0,0,15,8,9
Montipora_capitata_PredGene_g50921,0,0,0,0,0,0
Montipora_capitata_PredGene_g29363,0,0,0,3,3,7
Montipora_capitata_PredGene_g46967,0,0,0,20,7,20
Montipora_capitata_PredGene_g16985,7,2,4,8,2,2
Montipora_capitata_PredGene_g50929,2182,2052,2161,30,19,26
Montipora_capitata_PredGene_g29614,2,0,1,15,12,14
Montipora_capitata_PredGene_g29615,0,0,0,14,8,6
Montipora_capitata_PredGene_adi2mcaRNA37750_R8,0,0,0,7,9,11
Montipora_capitata_PredGene_g64207,67,97,58,8,11,11
Montipora_capitata_PredGene_adi2mcaRNA10482_R9,3,16,26,25,42,36
Montipora_capitata_PredGene_g64201,0,1,0,12,14,2
Montipora_capitata_PredGene_g64202,4,6,0,0,7,0
Montipora_capitata_PredGene_g29613,0,0,0,17,20,26
Montipora_capitata_PredGene_adi2mcaRNA10482_R5,3,11,16,15,40,32
Montipora_capitata_PredGene_adi2mcaRNA10482_R7,5,5,0,86,69,70
Montipora_capitata_PredGene_adi2mcaRNA10482_R1,4,17,22,19,53,51
Montipora_capitata_PredGene_adi2mcaRNA10482_R0,4,22,24,13,49,35
Montipora_capitata_PredGene_g12236,0,0,0,10,13,9
Montipora_capitata_PredGene_adi2mcaRNA10482_R2,2,9,14,12,35,29
Montipora_capitata_PredGene_g8844,0,1157,0,0,8,0
Montipora_capitata_PredGene_adi2mcaRNA10817_R2,0,0,0,14,10,20
Montipora_capitata_PredGene_adi2mcaRNA10817_R1,7,7,4,10,5,10
Montipora_capitata_PredGene_adi2mcaRNA5739_R2,0,0,0,15,10,11
Montipora_capitata_PredGene_adi2mcaRNA39056_R1,0,0,0,12,5,10
Montipora_capitata_PredGene_g56601,3,2,38,32,32,62
Montipora_capitata_PredGene_g33799,481,211,299,31,19,36
Montipora_capitata_PredGene_g46797,0,4,0,15,21,4
Montipora_capitata_PredGene_g56603,1,2,5,4,7,9
Montipora_capitata_PredGene_g46795,0,0,0,9,16,0
Montipora_capitata_PredGene_adi2mcaRNA31089_R2,0,7,0,5,0,5
Montipora_capitata_PredGene_adi2mcaRNA22265_R9,7,47,0,11,42,25
Montipora_capitata_PredGene_g46793,0,0,0,16,15,10
Montipora_capitata_PredGene_g53747,0,0,0,9,10,14
Montipora_capitata_PredGene_g53746,3,0,0,10,5,18
Montipora_capitata_PredGene_g56513,6,2,0,9,4,2
Montipora_capitata_PredGene_g53744,2447,1995,1622,29,39,35
Montipora_capitata_PredGene_g53743,0,1,1,9,10,11
