transcript_id,1041.gtf,1471.gtf,1637.gtf,Sample1.gtf,Sample2.gtf,Sample3.gtf
Pocillopora_acuta_HIv1_PredGene_g13594.t1,0,0,6,11,37,10
Pocillopora_acuta_HIv1_PredGene_g11952.t2,772,569,527,393,481,462
Pocillopora_acuta_HIv1_PredGene_g3702.t1,0,0,0,0,2,0
Pocillopora_acuta_HIv1_PredGene_19355_t,0,4,0,0,11,0
Pocillopora_acuta_HIv1_PredGene_3339_t,362,407,177,96,68,84
Pocillopora_acuta_HIv1_PredGene_g10674.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g30549.t1,0,0,0,1,1,1
Pocillopora_acuta_HIv1_PredGene_g11591.t1,15,12,27,5,17,23
Pocillopora_acuta_HIv1_PredGene_g31590.t1,937,876,759,365,469,526
Pocillopora_acuta_HIv1_PredGene_17916_t,85,0,61,65,0,109
Pocillopora_acuta_HIv1_PredGene_g24298.t1,9,5,11,34,47,48
Pocillopora_acuta_HIv1_PredGene_29180_t,70,85,69,82,99,0
Pocillopora_acuta_HIv1_PredGene_g5936.t1,118,210,170,36,59,51
Pocillopora_acuta_HIv1_PredGene_g20549.t1,106,166,62,62,71,59
Pocillopora_acuta_HIv1_PredGene_g17192.t1,52,65,16,40,82,52
Pocillopora_acuta_HIv1_PredGene_g3541.t1,0,0,0,1,2,0
Pocillopora_acuta_HIv1_PredGene_g3941.t1,13,10,4,14,19,12
Pocillopora_acuta_HIv1_PredGene_g1211.t1,0,0,0,0,0,3
Pocillopora_acuta_HIv1_PredGene_g386.t1,131,144,154,76,146,103
Pocillopora_acuta_HIv1_PredGene_27678_t,11,0,1,2,1,0
Pocillopora_acuta_HIv1_PredGene_g28282.t1,0,0,0,2,2,0
Pocillopora_acuta_HIv1_PredGene_g31334.t1,1373,999,917,129,90,96
Pocillopora_acuta_HIv1_PredGene_g9680.t1,21,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g6248.t1,14,9,17,14,14,20
Pocillopora_acuta_HIv1_PredGene_g13718.t1,17,20,24,8,8,6
Pocillopora_acuta_HIv1_PredGene_g14634.t1,37,18,100,10,14,17
Pocillopora_acuta_HIv1_PredGene_g22589.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_11978_t,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g22167.t1,0,0,1,4,6,1
Pocillopora_acuta_HIv1_PredGene_g31336.t1,15,19,31,9,6,23
Pocillopora_acuta_HIv1_PredGene_g3943.t1,13714,7292,9572,5171,3276,5593
Pocillopora_acuta_HIv1_PredGene_g24816.t1,0,0,0,2,3,1
Pocillopora_acuta_HIv1_PredGene_10197_t,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g1806.t1,0,0,2,1,2,1
Pocillopora_acuta_HIv1_PredGene_8905_t,305,143,180,120,148,107
Pocillopora_acuta_HIv1_PredGene_26739_t,4,1,1,3,21,4
Pocillopora_acuta_HIv1_PredGene_g7227.t1,719,715,693,650,947,833
Pocillopora_acuta_HIv1_PredGene_g9231.t1,22,64,49,14,15,23
Pocillopora_acuta_HIv1_PredGene_9214_t,3,1,1,2,1,0
Pocillopora_acuta_HIv1_PredGene_g17542.t1,0,0,0,0,3,0
Pocillopora_acuta_HIv1_PredGene_g4319.t1,126,156,150,87,114,160
Pocillopora_acuta_HIv1_PredGene_22559_t,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_32124_t,0,0,0,2,0,0
Pocillopora_acuta_HIv1_PredGene_g21333.t1,114,70,116,71,112,132
Pocillopora_acuta_HIv1_PredGene_g2914.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g28905.t1,21,35,29,45,33,35
Pocillopora_acuta_HIv1_PredGene_g197.t1,9,28,31,33,62,54
Pocillopora_acuta_HIv1_PredGene_15973_t,127,29,54,22,14,14
Pocillopora_acuta_HIv1_PredGene_g12417.t1,98,20,83,33,21,65
Pocillopora_acuta_HIv1_PredGene_g33406.t1,3,7,0,7,7,15
Pocillopora_acuta_HIv1_PredGene_g22686.t1,59,58,65,35,26,37
Pocillopora_acuta_HIv1_PredGene_g19909.t1,0,0,1,2,3,3
Pocillopora_acuta_HIv1_PredGene_g13905.t1,238,109,184,51,54,82
Pocillopora_acuta_HIv1_PredGene_g9233.t1,29,55,23,11,36,50
Pocillopora_acuta_HIv1_PredGene_17981_t,11,17,19,9,14,21
Pocillopora_acuta_HIv1_PredGene_g9682.t1,172,161,157,75,100,141
Pocillopora_acuta_HIv1_PredGene_g11823.t1,126,137,98,96,118,100
Pocillopora_acuta_HIv1_PredGene_g6296.t1,3,10,12,13,12,8
Pocillopora_acuta_HIv1_PredGene_g19687.t2,1,0,0,0,62,50
Pocillopora_acuta_HIv1_PredGene_g14636.t1,48,66,32,39,68,40
Pocillopora_acuta_HIv1_PredGene_g23893.t1,17,0,26,6,8,8
Pocillopora_acuta_HIv1_PredGene_g31288.t1,11,65,4,0,7,0
Pocillopora_acuta_HIv1_PredGene_g13877.t1,0,0,0,6,0,6
Pocillopora_acuta_HIv1_PredGene_g16413.t1,158,76,103,38,25,28
Pocillopora_acuta_HIv1_PredGene_g10833.t1,0,0,0,0,3,0
Pocillopora_acuta_HIv1_PredGene_g27849.t1,0,0,0,3,7,2
Pocillopora_acuta_HIv1_PredGene_g3826.t1,288,317,302,169,288,263
Pocillopora_acuta_HIv1_PredGene_g10719.t1,268,145,186,141,113,153
Pocillopora_acuta_HIv1_PredGene_g1804.t1,17,22,26,34,68,95
Pocillopora_acuta_HIv1_PredGene_g14060.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g13139.t1,13,0,6,7,1,2
Pocillopora_acuta_HIv1_PredGene_g12867.t1,96,33,124,51,18,76
Pocillopora_acuta_HIv1_PredGene_g11675.t1,4,0,5,0,0,0
Pocillopora_acuta_HIv1_PredGene_g11638.t1,15,25,36,14,17,8
Pocillopora_acuta_HIv1_PredGene_g30422.t1,0,1,2,2,5,2
Pocillopora_acuta_HIv1_PredGene_g26370.t1,112,55,82,20,54,57
Pocillopora_acuta_HIv1_PredGene_g11821.t2,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g11821.t1,108,171,110,14,46,0
Pocillopora_acuta_HIv1_PredGene_g6294.t1,19,25,23,8,11,6
Pocillopora_acuta_HIv1_PredGene_g4356.t1,0,6,6,6,9,7
Pocillopora_acuta_HIv1_PredGene_g9334.t1,28,0,22,25,11,38
Pocillopora_acuta_HIv1_PredGene_g26889.t1,46,65,41,10,19,12
Pocillopora_acuta_HIv1_PredGene_g15822.t1,5,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g25381.t1,95,172,65,27,93,21
Pocillopora_acuta_HIv1_PredGene_g25701.t1,8,12,7,13,20,11
Pocillopora_acuta_HIv1_PredGene_g31510.t1,39,50,51,14,44,23
Pocillopora_acuta_HIv1_PredGene_g3434.t1,1464,949,1091,393,348,524
Pocillopora_acuta_HIv1_PredGene_g29061.t1,6,4,3,5,3,3
Pocillopora_acuta_HIv1_PredGene_g483.t1,60,55,42,35,59,19
Pocillopora_acuta_HIv1_PredGene_g766.t1,1,2,0,1,1,2
Pocillopora_acuta_HIv1_PredGene_g19628.t1,5,4,19,28,11,38
Pocillopora_acuta_HIv1_PredGene_g12484.t1,439,379,357,180,161,273
Pocillopora_acuta_HIv1_PredGene_g31512.t1,103,106,61,97,109,121
Pocillopora_acuta_HIv1_PredGene_g25703.t1,363,320,324,139,172,194
Pocillopora_acuta_HIv1_PredGene_g3858.t1,0,0,0,0,2,0
Pocillopora_acuta_HIv1_PredGene_3052_t,550,971,1150,182,283,272
Pocillopora_acuta_HIv1_PredGene_g15190.t1,0,0,1,3,1,0
Pocillopora_acuta_HIv1_PredGene_g3939.t1,66,45,13,20,35,19
Pocillopora_acuta_HIv1_PredGene_g3824.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g5588.t1,0,0,0,4,5,0
Pocillopora_acuta_HIv1_PredGene_11495_t,65,212,72,19,15,21
Pocillopora_acuta_HIv1_PredGene_g98.t1,58,34,38,21,26,17
Pocillopora_acuta_HIv1_PredGene_g14062.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g18734.t1,114,79,93,18,19,31
Pocillopora_acuta_HIv1_PredGene_g15458.t1,87,34,57,45,29,49
Pocillopora_acuta_HIv1_PredGene_g22553.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g32269.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g7568.t1,238,240,302,229,344,327
Pocillopora_acuta_HIv1_PredGene_g5616.t1,290,188,210,192,204,223
Pocillopora_acuta_HIv1_PredGene_g15820.t1,10,33,20,0,3,0
Pocillopora_acuta_HIv1_PredGene_g25383.t1,24,26,39,49,92,69
Pocillopora_acuta_HIv1_PredGene_g23389.t1,0,0,0,3,1,2
Pocillopora_acuta_HIv1_PredGene_g30420.t1,4,10,46,13,43,38
Pocillopora_acuta_HIv1_PredGene_g17630.t1,0,0,0,14,15,6
Pocillopora_acuta_HIv1_PredGene_g4807.t1,131,100,80,50,35,50
Pocillopora_acuta_HIv1_PredGene_g26244.t2,233,94,32,223,158,68
Pocillopora_acuta_HIv1_PredGene_g18736.t2,66,76,48,7,11,21
Pocillopora_acuta_HIv1_PredGene_g18736.t1,4,7,0,2,14,0
Pocillopora_acuta_HIv1_PredGene_g26244.t1,756,334,442,546,289,475
Pocillopora_acuta_HIv1_PredGene_g17527.t1,215,145,125,103,53,77
Pocillopora_acuta_HIv1_PredGene_g241.t1,4,6,0,4,5,0
Pocillopora_acuta_HIv1_PredGene_g25464.t1,0,0,6,0,8,4
Pocillopora_acuta_HIv1_PredGene_g29063.t1,221,106,118,44,25,43
Pocillopora_acuta_HIv1_PredGene_g12695.t1,18,5,29,2,6,0
Pocillopora_acuta_HIv1_PredGene_g8538.t1,4,2,0,0,4,0
Pocillopora_acuta_HIv1_PredGene_10862_t,18,18,68,6,2,3
Pocillopora_acuta_HIv1_PredGene_g26905.t1,450,419,380,346,427,456
Pocillopora_acuta_HIv1_PredGene_g8454.t1,4,4,3,5,8,8
Pocillopora_acuta_HIv1_PredGene_g29908.t1,52,0,24,9,9,10
Pocillopora_acuta_HIv1_PredGene_g187.t1,935,571,753,479,468,507
Pocillopora_acuta_HIv1_PredGene_g12697.t1,2,3,2,4,3,4
Pocillopora_acuta_HIv1_PredGene_g27867.t1,0,18,3,0,12,0
Pocillopora_acuta_HIv1_PredGene_20264_t,7,9,7,1,0,1
Pocillopora_acuta_HIv1_PredGene_g24559.t1,0,0,0,0,0,2
Pocillopora_acuta_HIv1_PredGene_g15005.t1,67,43,102,34,43,52
Pocillopora_acuta_HIv1_PredGene_g18174.t1,459,402,355,234,253,274
Pocillopora_acuta_HIv1_PredGene_g22418.t1,34,117,26,34,46,78
Pocillopora_acuta_HIv1_PredGene_g5873.t1,3,2,3,4,8,4
Pocillopora_acuta_HIv1_PredGene_g15592.t1,168,185,193,79,123,96
Pocillopora_acuta_HIv1_PredGene_g5614.t1,683,465,398,360,433,551
Pocillopora_acuta_HIv1_PredGene_g23450.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g25762.t1,6,4,9,20,22,13
Pocillopora_acuta_HIv1_PredGene_g5082.t1,19,30,23,4,14,10
Pocillopora_acuta_HIv1_PredGene_g24659.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g25466.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g28269.t1,1078,809,890,1077,1093,1447
Pocillopora_acuta_HIv1_PredGene_g20178.t1,4,0,0,14,0,0
Pocillopora_acuta_HIv1_PredGene_g23112.t1,0,2,0,5,3,3
Pocillopora_acuta_HIv1_PredGene_g5871.t1,105,74,92,35,26,32
Pocillopora_acuta_HIv1_PredGene_32388_t,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g7917.t1,0,0,0,4,3,0
Pocillopora_acuta_HIv1_PredGene_g12415.t1,82,76,51,53,36,38
Pocillopora_acuta_HIv1_PredGene_g9411.t1,0,0,10,0,0,0
Pocillopora_acuta_HIv1_PredGene_g524.t1,10,31,15,0,42,16
Pocillopora_acuta_HIv1_PredGene_5089_t,214,357,285,115,0,45
Pocillopora_acuta_HIv1_PredGene_g29345.t1,8,28,13,10,5,5
Pocillopora_acuta_HIv1_PredGene_g3123.t1,306,606,282,184,416,174
Pocillopora_acuta_HIv1_PredGene_g24629.t1,0,0,0,5,0,0
Pocillopora_acuta_HIv1_PredGene_g13427.t1,0,3,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g27870.t1,8,14,10,6,5,5
Pocillopora_acuta_HIv1_PredGene_g4961.t1,65,36,47,26,66,0
Pocillopora_acuta_HIv1_PredGene_16331_t,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g23891.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g16676.t1,0,0,0,2,5,0
Pocillopora_acuta_HIv1_PredGene_g11819.t1,732,968,662,293,348,399
Pocillopora_acuta_HIv1_PredGene_g32302.t1,26,10,40,8,5,15
Pocillopora_acuta_HIv1_PredGene_g13262.t1,85,97,37,35,36,41
Pocillopora_acuta_HIv1_PredGene_g4474.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g4474.t2,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g4474.t3,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_30618_t,2,8,0,2,0,51
Pocillopora_acuta_HIv1_PredGene_g30448.t1,52,40,19,34,22,33
Pocillopora_acuta_HIv1_PredGene_g3121.t1,3592,1063,3119,1756,433,2793
Pocillopora_acuta_HIv1_PredGene_g4176.t1,177,242,134,81,92,57
Pocillopora_acuta_HIv1_PredGene_g24537.t2,10,69,10,0,6,0
Pocillopora_acuta_HIv1_PredGene_g24537.t1,10,31,9,15,11,25
Pocillopora_acuta_HIv1_PredGene_g4176.t2,11,101,0,0,0,12
Pocillopora_acuta_HIv1_PredGene_g3221.t1,38,22,10,56,9,8
Pocillopora_acuta_HIv1_PredGene_g5080.t1,0,5,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g15306.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g13260.t1,157,261,213,89,126,127
Pocillopora_acuta_HIv1_PredGene_g4476.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g8947.t1,720,517,579,768,1283,995
Pocillopora_acuta_HIv1_PredGene_g9806.t1,643,522,467,389,588,502
Pocillopora_acuta_HIv1_PredGene_g22119.t1,1286,1018,1630,1133,1320,2075
Pocillopora_acuta_HIv1_PredGene_g31973.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g27140.t1,0,2,0,5,3,3
Pocillopora_acuta_HIv1_PredGene_g12865.t1,380,134,135,582,209,295
Pocillopora_acuta_HIv1_PredGene_13050_t,209,268,93,127,160,113
Pocillopora_acuta_HIv1_PredGene_g764.t1,51,21,34,24,12,42
Pocillopora_acuta_HIv1_PredGene_g31792.t1,231,297,220,206,356,360
Pocillopora_acuta_HIv1_PredGene_g443.t1,124,111,72,67,143,104
Pocillopora_acuta_HIv1_PredGene_g26372.t1,744,622,579,224,249,195
Pocillopora_acuta_HIv1_PredGene_g6657.t2,6,0,0,10,4,2
Pocillopora_acuta_HIv1_PredGene_g6657.t1,5,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g14222.t1,23,0,30,16,5,13
Pocillopora_acuta_HIv1_PredGene_g22178.t1,192,279,169,59,105,77
Pocillopora_acuta_HIv1_PredGene_g27142.t1,0,0,0,2,1,0
Pocillopora_acuta_HIv1_PredGene_g6345.t1,0,11,0,14,37,19
Pocillopora_acuta_HIv1_PredGene_g26209.t1,76,0,51,38,4,32
Pocillopora_acuta_HIv1_PredGene_g19296.t1,3,6,3,2,10,2
Pocillopora_acuta_HIv1_PredGene_g26209.t2,22,0,13,25,1,17
Pocillopora_acuta_HIv1_PredGene_g4855.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g11198.t1,0,28,23,17,12,24
Pocillopora_acuta_HIv1_PredGene_g7324.t1,179,62,112,135,207,202
Pocillopora_acuta_HIv1_PredGene_g4818.t1,15,2,12,28,25,0
Pocillopora_acuta_HIv1_PredGene_g31172.t1,131,102,73,37,65,56
Pocillopora_acuta_HIv1_PredGene_6091_t,0,0,3,1,0,0
Pocillopora_acuta_HIv1_PredGene_g31827.t1,1072,747,812,270,232,305
Pocillopora_acuta_HIv1_PredGene_g24240.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g4713.t1,0,0,0,3,0,5
Pocillopora_acuta_HIv1_PredGene_g16733.t1,0,0,0,0,0,1
Pocillopora_acuta_HIv1_PredGene_g17670.t1,73,164,103,34,21,44
Pocillopora_acuta_HIv1_PredGene_g28825.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g9804.t1,29,24,18,18,14,24
Pocillopora_acuta_HIv1_PredGene_g17619.t1,2,17,13,12,18,14
Pocillopora_acuta_HIv1_PredGene_g15304.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g15372.t1,74,82,65,30,54,40
Pocillopora_acuta_HIv1_PredGene_g33441.t1,53,21,17,40,15,35
Pocillopora_acuta_HIv1_PredGene_g15875.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g30379.t1,58,17,39,15,9,15
Pocillopora_acuta_HIv1_PredGene_g5371.t1,156,87,149,42,31,39
Pocillopora_acuta_HIv1_PredGene_g5121.t1,918,495,478,396,310,376
Pocillopora_acuta_HIv1_PredGene_g8509.t1,33,19,30,5,4,8
Pocillopora_acuta_HIv1_PredGene_g6655.t1,0,0,0,3,0,0
Pocillopora_acuta_HIv1_PredGene_g14865.t1,875,932,874,673,949,873
Pocillopora_acuta_HIv1_PredGene_g9039.t1,863,852,812,181,247,294
Pocillopora_acuta_HIv1_PredGene_g24782.t1,406,356,292,103,47,101
Pocillopora_acuta_HIv1_PredGene_g22978.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g33443.t1,851,1358,1079,582,1227,1125
Pocillopora_acuta_HIv1_PredGene_g10559.t1,45,43,20,8,36,34
Pocillopora_acuta_HIv1_PredGene_g15877.t1,64,0,17,20,0,11
Pocillopora_acuta_HIv1_PredGene_g21054.t1,0,5,0,0,0,20
Pocillopora_acuta_HIv1_PredGene_g29406.t1,77,229,130,0,76,77
Pocillopora_acuta_HIv1_PredGene_g26246.t1,33,31,31,0,8,7
Pocillopora_acuta_HIv1_PredGene_g29406.t3,51,76,0,30,185,34
Pocillopora_acuta_HIv1_PredGene_g29406.t2,21,0,52,46,0,56
Pocillopora_acuta_HIv1_PredGene_g7326.t1,1458,1270,1203,1498,2280,1800
Pocillopora_acuta_HIv1_PredGene_g5898.t1,0,0,0,14,8,5
Pocillopora_acuta_HIv1_PredGene_g9782.t2,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g31170.t1,3,0,4,0,5,0
Pocillopora_acuta_HIv1_PredGene_g20659.t1,12,17,9,9,26,24
Pocillopora_acuta_HIv1_PredGene_g11632.t1,426,110,370,151,31,161
Pocillopora_acuta_HIv1_PredGene_g14457.t1,141,86,90,81,90,94
Pocillopora_acuta_HIv1_PredGene_g11632.t2,173,252,189,118,279,188
Pocillopora_acuta_HIv1_PredGene_g9693.t1,4348,5208,3290,2807,4422,2968
Pocillopora_acuta_HIv1_PredGene_g13281.t1,74,22,42,77,64,63
Pocillopora_acuta_HIv1_PredGene_g5849.t1,0,0,0,4,4,0
Pocillopora_acuta_HIv1_PredGene_g27693.t1,2,3,7,20,25,20
Pocillopora_acuta_HIv1_PredGene_g11630.t1,192,236,237,49,0,70
Pocillopora_acuta_HIv1_PredGene_g23058.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g9861.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g28800.t1,99,72,70,37,49,36
Pocillopora_acuta_HIv1_PredGene_g5139.t1,2,0,2,5,3,2
Pocillopora_acuta_HIv1_PredGene_g30008.t1,13,17,6,0,9,5
Pocillopora_acuta_HIv1_PredGene_g5123.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g2479.t1,62,90,45,19,50,19
Pocillopora_acuta_HIv1_PredGene_g17555.t1,108,81,104,82,115,73
Pocillopora_acuta_HIv1_PredGene_g4328.t1,0,0,0,19,17,13
Pocillopora_acuta_HIv1_PredGene_g13283.t1,116,144,105,71,139,100
Pocillopora_acuta_HIv1_PredGene_g28479.t1,0,67,0,1,11,0
Pocillopora_acuta_HIv1_PredGene_g21258.t1,0,3,0,5,2,0
Pocillopora_acuta_HIv1_PredGene_g15662.t1,19,20,19,15,21,17
Pocillopora_acuta_HIv1_PredGene_g24780.t1,189,243,247,100,64,89
Pocillopora_acuta_HIv1_PredGene_g19370.t1,3,0,3,0,0,0
Pocillopora_acuta_HIv1_PredGene_25666_t,5,9,27,83,50,46
Pocillopora_acuta_HIv1_PredGene_g8466.t1,0,0,0,0,3,4
Pocillopora_acuta_HIv1_PredGene_g33053.t1,94,62,95,104,93,99
Pocillopora_acuta_HIv1_PredGene_g23405.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g19196.t2,547,116,539,20,311,247
Pocillopora_acuta_HIv1_PredGene_g19196.t1,0,560,0,207,0,0
Pocillopora_acuta_HIv1_PredGene_17524_t,47,32,53,38,25,30
Pocillopora_acuta_HIv1_PredGene_g9691.t1,23,36,74,32,27,62
Pocillopora_acuta_HIv1_PredGene_g31274.t1,19,16,20,33,59,84
Pocillopora_acuta_HIv1_PredGene_g5204.t1,83,56,45,31,47,35
Pocillopora_acuta_HIv1_PredGene_g25802.t1,331,137,206,309,134,254
Pocillopora_acuta_HIv1_PredGene_g19789.t1,382,317,275,101,153,138
Pocillopora_acuta_HIv1_PredGene_g8341.t1,2060,405,880,2407,702,1686
Pocillopora_acuta_HIv1_PredGene_g10999.t1,0,0,0,0,2,0
Pocillopora_acuta_HIv1_PredGene_g21445.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g10160.t1,0,0,0,0,4,0
Pocillopora_acuta_HIv1_PredGene_g1006.t1,190,156,148,62,88,81
Pocillopora_acuta_HIv1_PredGene_g31208.t1,291,233,252,215,329,233
Pocillopora_acuta_HIv1_PredGene_g17557.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g23915.t1,418,182,232,103,49,84
Pocillopora_acuta_HIv1_PredGene_g7922.t1,44,59,37,41,47,41
Pocillopora_acuta_HIv1_PredGene_g21537.t1,133,151,111,50,67,58
Pocillopora_acuta_HIv1_PredGene_g27800.t1,200,145,172,111,119,140
Pocillopora_acuta_HIv1_PredGene_g15932.t1,103,122,145,27,31,24
Pocillopora_acuta_HIv1_PredGene_g28649.t1,0,0,0,3,5,2
Pocillopora_acuta_HIv1_PredGene_g12625.t1,0,0,0,1,1,0
Pocillopora_acuta_HIv1_PredGene_g375.t1,0,0,0,0,2,0
Pocillopora_acuta_HIv1_PredGene_g259.t1,0,0,0,0,3,0
Pocillopora_acuta_HIv1_PredGene_g1063.t1,0,0,0,0,2,2
Pocillopora_acuta_HIv1_PredGene_g23639.t1,172,434,238,202,588,357
Pocillopora_acuta_HIv1_PredGene_g23407.t1,363,372,264,107,156,129
Pocillopora_acuta_HIv1_PredGene_g19194.t1,251,218,269,140,96,183
Pocillopora_acuta_HIv1_PredGene_29987_t,681,823,571,238,238,265
Pocillopora_acuta_HIv1_PredGene_g21807.t1,900,1249,881,219,434,333
Pocillopora_acuta_HIv1_PredGene_g7920.t1,164,209,139,305,483,428
Pocillopora_acuta_HIv1_PredGene_g21535.t1,37,19,21,12,7,10
Pocillopora_acuta_HIv1_PredGene_g31790.t1,50,100,68,24,58,38
Pocillopora_acuta_HIv1_PredGene_g25800.t1,406,181,218,220,126,143
Pocillopora_acuta_HIv1_PredGene_g17895.t1,0,0,0,0,2,2
Pocillopora_acuta_HIv1_PredGene_g6380.t1,371,303,301,194,204,267
Pocillopora_acuta_HIv1_PredGene_g27113.t1,97,68,94,30,71,89
Pocillopora_acuta_HIv1_PredGene_25094_t,122,157,171,53,133,0
Pocillopora_acuta_HIv1_PredGene_g12193.t1,11,7,14,19,11,17
Pocillopora_acuta_HIv1_PredGene_g31144.t1,62,62,56,121,177,271
Pocillopora_acuta_HIv1_PredGene_6969_t,0,0,8,0,0,36
Pocillopora_acuta_HIv1_PredGene_g924.t2,417,519,73,277,533,145
Pocillopora_acuta_HIv1_PredGene_g924.t1,440,238,576,448,94,425
Pocillopora_acuta_HIv1_PredGene_g27865.t1,0,3,0,3,3,4
Pocillopora_acuta_HIv1_PredGene_g1004.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g10547.t1,118,75,44,35,20,7
Pocillopora_acuta_HIv1_PredGene_g32126.t1,130,251,83,17,71,33
Pocillopora_acuta_HIv1_PredGene_g27683.t2,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g27683.t1,91,114,79,14,19,19
Pocillopora_acuta_HIv1_PredGene_g13712.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g12083.t1,2368,115,373,1482,169,441
Pocillopora_acuta_HIv1_PredGene_g10274.t1,916,523,523,337,371,473
Pocillopora_acuta_HIv1_PredGene_g16474.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_2608_t,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g23000.t1,0,0,0,3,4,2
Pocillopora_acuta_HIv1_PredGene_g3597.t1,102,91,92,40,83,101
Pocillopora_acuta_HIv1_PredGene_g29663.t1,4,0,0,0,3,6
Pocillopora_acuta_HIv1_PredGene_g26466.t1,0,0,0,0,4,0
Pocillopora_acuta_HIv1_PredGene_15206_t,41,29,26,10,32,20
Pocillopora_acuta_HIv1_PredGene_g20761.t2,260,158,200,84,132,106
Pocillopora_acuta_HIv1_PredGene_9747_t,4,11,16,11,5,6
Pocillopora_acuta_HIv1_PredGene_g6904.t1,599,540,339,36,86,47
Pocillopora_acuta_HIv1_PredGene_g12958.t2,2685,1910,1953,804,522,765
Pocillopora_acuta_HIv1_PredGene_g12958.t1,0,0,0,33,18,0
Pocillopora_acuta_HIv1_PredGene_g5373.t1,1224,1209,666,1181,736,745
Pocillopora_acuta_HIv1_PredGene_g243.t1,517,552,317,146,187,172
Pocillopora_acuta_HIv1_PredGene_g32101.t1,37,61,68,17,43,15
Pocillopora_acuta_HIv1_PredGene_g25010.t1,1154,1073,865,410,463,564
Pocillopora_acuta_HIv1_PredGene_g3042.t1,13,2,3,0,0,7
Pocillopora_acuta_HIv1_PredGene_g17897.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g6382.t1,82,30,212,0,0,0
Pocillopora_acuta_HIv1_PredGene_g27111.t1,103,64,100,65,100,103
Pocillopora_acuta_HIv1_PredGene_g27413.t1,124,80,86,136,150,245
Pocillopora_acuta_HIv1_PredGene_g14867.t1,0,0,0,2,1,5
Pocillopora_acuta_HIv1_PredGene_32254_t,0,0,0,0,26,0
Pocillopora_acuta_HIv1_PredGene_g30935.t1,138,173,132,79,0,27
Pocillopora_acuta_HIv1_PredGene_14118_t,66,109,62,62,135,77
Pocillopora_acuta_HIv1_PredGene_g31097.t1,5547,5541,5341,800,1055,1060
Pocillopora_acuta_HIv1_PredGene_2747_t,138,264,306,9,4,7
Pocillopora_acuta_HIv1_PredGene_g1302.t1,388,278,309,182,185,185
