gene_id,1101,1548,1628,Sample4,Sample5,Sample6
g19487,600,368,678,9,10,17
g19486,212,35,280,16,13,0
g19481,0,0,0,5,3,5
g19480,4,0,2,21,22,52
g19483,67,52,36,25,26,32
g19482,112,53,141,13,12,22
g27249,121,106,254,0,19,8
g17739,0,0,0,15,17,7
g29500,0,0,0,17,57,32
g17738,3,3,0,53,103,30
g36312,734,492,419,34,26,43
g36313,155,117,115,40,46,39
g36310,137,127,162,44,129,99
g36311,1786,1166,1010,93,118,94
g36316,498,289,707,9,22,16
g36317,240,161,119,37,71,62
g36314,138,68,134,23,37,27
g36315,924,696,842,32,63,48
g33791,18,9,13,6,15,8
g33790,83,56,25,38,70,23
g36319,3,0,0,44,43,22
g33795,908,663,607,36,63,47
g33794,440,387,427,18,46,47
g33797,468,305,622,56,89,76
g33796,7076,4585,4453,63,86,115
g40832,0,10,0,27,35,34
g40833,0,0,0,11,36,27
g40830,0,0,0,21,35,36
g40831,0,12,0,24,51,39
g17410,222,92,167,7,10,8
g67828,1158,782,841,51,81,74
g17411,2,0,0,26,26,43
g37953,964,839,860,80,108,83
g37952,535,338,882,10,27,23
g37951,0,0,2,6,18,9
g70425,0,0,0,19,27,14
g37957,196,55,36,54,88,51
g37956,39,126,135,15,51,42
g37955,51,98,10,23,39,26
g37954,323,307,263,29,27,21
g32533,0,1,2,10,11,20
g37959,102,85,25,8,9,5
g37958,14,0,6,17,20,7
g18280,0,0,0,3,23,6
g11100,390,242,377,28,39,38
g33241,39,8,43,29,72,59
g33247,211,126,259,16,30,26
g18285,4,22,48,10,15,13
g33245,884,539,760,107,221,148
g18287,873,741,683,37,74,74
g18289,5,3,4,11,31,17
g33249,288,152,434,23,45,32
g41128,219,164,140,18,41,41
g11102,441,300,410,90,199,169
adi2mcaRNA16799_R0,97,106,55,11,23,16
g11103,604,406,577,38,42,35
g12550,0,0,0,13,11,10
adi2mcaRNA20063_R2,0,0,0,14,9,20
g12551,0,0,0,21,29,36
adi2mcaRNA23933_R1,6,6,4,6,13,9
adi2mcaRNA20063_R3,0,0,0,42,66,89
g11106,553,358,311,47,89,83
g40324,3857,1917,2081,52,119,95
adi2mcaRNA28703_R2,4,0,0,0,0,5
g70428,0,0,0,39,28,25
g70429,0,0,0,14,13,11
g15128,0,0,0,0,5,10
g18758,0,0,0,5,21,20
g18759,0,0,0,1,11,11
adi2mcaRNA27696_R2,9783,3804,6550,32,52,19
g23059,0,0,0,29,13,11
g18752,0,0,16,24,15,18
g18753,203,89,208,49,45,63
g18750,161,148,59,54,61,39
g18751,327,149,173,24,48,35
g18756,257,110,76,24,35,32
g18757,0,0,0,10,20,13
g23051,1713,1122,1352,66,91,90
adi2mcaRNA4241_R2,0,0,0,28,25,32
adi2mcaRNA34711_R7,24,10,5,111,140,126
g67008,0,0,0,16,37,40
adi2mcaRNA18895_R3,7,0,0,20,0,0
adi2mcaRNA34711_R3,0,0,0,63,87,37
g67004,0,0,0,21,56,30
g67005,0,0,0,21,39,30
g67007,0,0,0,15,40,20
g67000,0,0,0,8,27,30
g67002,0,0,0,19,55,23
g67003,0,0,1,29,54,64
adi2mcaRNA32829_R0,2972,3147,4424,60,101,106
g15043,1305,1119,1050,29,84,66
adi2mcaRNA27672_R7,0,0,0,4,40,3
g22516,0,0,0,11,31,10
g33105,0,0,0,14,13,14
g8485,0,5,3,14,48,24
adi2mcaRNA5899_R7,8,4,30,27,50,41
g46360,75,66,33,12,1,6
g46361,1,3,0,20,18,17
g46362,61,56,86,9,19,16
g55703,10,4,15,75,58,57
g46365,627,854,854,108,297,299
g46366,828,516,865,14,16,21
g46367,1212,709,980,19,17,16
g15205,0,0,0,4,19,13
g46369,1315,764,654,67,85,81
g42470,3,0,0,19,0,11
g42471,2,1,0,37,20,24
g32112,3279,2550,3318,269,370,318
g32113,652,460,1014,18,44,22
adi2mcaRNA27212_R2,12,14,0,14,42,33
g32116,1335,873,957,30,51,35
g42477,0,0,0,5,1,16
g32119,426,323,213,34,55,45
g20658,0,0,0,28,33,31
g20659,0,0,0,19,18,14
adi2mcaRNA28016_R9,206,74,5,119,312,54
g20654,0,0,0,17,23,9
g20655,0,0,0,29,58,27
g20656,0,0,0,34,35,29
g20657,0,0,0,55,64,31
g20650,0,0,0,21,37,10
g20651,0,0,0,47,62,42
g20652,0,0,0,31,57,13
g20653,0,0,0,21,30,19
g9131,62,73,31,36,53,63
g9130,159,183,148,98,155,151
g9133,12,22,11,6,20,27
g9132,4,3,104,5,2,19
g24728,0,0,0,6,20,7
g9134,3,2,66,2,2,6
g9137,0,4,0,3,1,2
g9136,3,1,67,2,2,8
g9139,1,0,2,0,0,5
g9138,120,110,178,12,16,18
g40329,716,424,1902,0,17,20
g24721,0,0,0,33,65,53
g24723,0,0,0,18,21,20
g28878,303,76,45,28,22,20
g28879,795,733,516,14,37,23
adi2mcaRNA3657_R4,0,0,0,27,38,0
g28870,3075,2147,1737,72,134,110
g28872,606,905,1190,24,99,61
g28873,13,7,36,62,36,55
g28875,825,733,692,28,64,39
g44808,31,29,56,52,69,57
adi2mcaRNA12255_R2,40,13,38,12,17,10
g35913,242,238,382,8,15,7
g59249,0,0,0,23,53,20
g59248,0,0,0,4,10,7
g59242,3,17,13,6,24,24
g59241,2,0,0,24,28,8
g59240,0,0,0,7,8,3
g59247,0,0,0,3,6,4
g9685,1,15,18,9,12,13
g13295,0,0,0,57,163,93
g9683,0,0,0,5,7,17
g9682,45,0,47,6,8,27
g9681,36,0,3,43,19,14
g9680,1,2,0,6,6,9
g40004,5,0,9,30,43,27
g19902,0,0,0,1,20,1
g19903,0,12,0,18,61,0
g19904,21,8,5,20,44,46
g19905,60,47,19,67,64,73
g19906,108,72,92,24,38,33
g19907,3039,1518,3098,14,14,14
g19908,91,87,74,15,40,26
g4534,0,8,0,7,58,43
g65335,60,50,38,8,13,9
g65336,0,7,0,0,3,4
g65330,145,51,36,0,5,4
g65331,4153,1575,1781,26,17,50
g65333,1270,1245,740,60,57,86
g48929,0,0,0,14,16,37
g65339,3,0,8,4,15,18
adi2mcaRNA30372_R0,71,352,200,45,54,78
g21529,228,85,145,42,38,60
g21528,0,0,0,31,26,23
g21525,330,0,23,25,0,26
adi2mcaRNA29076_R0,30,232,43,72,54,88
g21527,25,30,17,169,278,222
g21526,2,4,53,10,9,4
g21521,6,17,27,9,35,47
g21520,48,29,8,29,62,43
g21523,3,0,0,2,11,7
g21522,82,22,30,21,38,31
g25459,1,1,0,6,14,10
g25458,1,0,0,5,31,32
g25457,3,0,0,9,22,15
g25456,1,1,0,4,14,21
g25451,0,0,0,0,23,8
g4537,0,0,0,9,34,14
g25453,0,0,0,26,12,33
g21673,386,139,279,17,23,19
g4532,3,60,28,48,91,61
g40001,0,12,41,31,41,38
g69644,0,0,0,10,0,0
g28122,2495,1788,1322,246,261,260
g28123,87,57,107,34,65,50
g28121,25192,15442,28281,35,40,45
g28128,4,17,13,16,28,29
g25187,733,228,448,29,43,45
g58119,0,0,36,73,64,61
g27625,0,0,0,3,1,28
g25184,497,400,371,29,61,44
g25183,11,5,0,14,45,40
g25182,11,6,10,11,12,17
g25181,4711,2986,3535,245,365,330
g25180,2887,1789,1001,82,125,95
g58110,34,19,21,43,57,44
g60862,0,0,0,82,109,71
g60861,0,0,0,36,46,38
g58113,1,0,0,4,4,1
g60867,4,8,0,14,115,28
g60866,0,27,0,5,20,6
g60865,17,14,5,13,37,18
g58117,17,0,0,355,317,13
g3168,0,0,0,12,34,19
adi2mcaRNA4436_R0,257,165,102,50,82,71
g29831,149,23,18,13,7,4
g29830,0,0,0,12,16,38
g29835,0,0,0,15,7,12
g51598,6,3,0,14,55,45
g3160,0,0,0,9,14,3
g3161,0,0,0,12,18,6
g3162,0,0,0,42,39,38
g3163,0,0,0,3,9,6
g3165,0,0,0,12,17,10
g3166,0,0,1,15,17,23
adi2mcaRNA27422_R6,11,3,13,10,41,0
adi2mcaRNA25043_R4,0,0,0,20,45,31
adi2mcaRNA20704_R7,0,7,0,11,2,4
adi2mcaRNA20704_R1,217,217,15,12,26,13
adi2mcaRNA38910_R0,42,92,78,29,74,57
adi2mcaRNA38910_R1,43,44,20,9,19,31
adi2mcaRNA38910_R2,0,0,2,15,42,19
adi2mcaRNA38910_R3,24,14,6,22,23,27
adi2mcaRNA38910_R4,0,3,0,35,41,42
g62645,0,24,0,26,44,13
g4531,3,0,0,13,18,0
adi2mcaRNA18704_R6,0,3,10,0,0,22
adi2mcaRNA18704_R1,0,0,0,37,79,0
g62640,334,115,0,8,22,0
adi2mcaRNA8269_R9,4,1,2,44,40,52
g62642,7,2,5,74,90,69
adi2mcaRNA8269_R7,7,5,2,31,64,64
g64921,0,0,0,11,2,0
g34036,0,0,0,20,4,45
g62649,0,0,0,2,9,11
g62648,0,0,3,22,11,13
g5009,0,4,0,4,8,5
adi2mcaRNA39938_R1,121,62,137,11,11,4
g70249,20,0,0,125,73,20
g27967,0,0,0,25,36,28
g27966,8,0,0,33,73,38
g27965,9,21,15,30,69,29
adi2mcaRNA192_R1,7,6,0,11,26,17
g27962,22,0,1,15,65,108
g27960,2,1,2,30,42,33
g6717,0,0,0,43,52,44
adi2mcaRNA6034_R1,3,3,4,122,170,141
g27969,3,0,0,21,37,26
g18464,33,30,37,159,216,199
g43407,5252,2327,1672,302,501,378
g37265,247,407,584,14,16,13
adi2mcaRNA1815_R0,2217,1221,1366,35,51,39
g21946,0,0,0,7,26,13
g21945,4,0,0,14,52,18
g15208,0,0,0,0,14,1
g27350,0,0,0,11,30,34
g37266,192,97,92,40,53,57
g64945,654,383,505,23,39,23
g21943,0,0,0,37,80,47
adi2mcaRNA3707_R5,2,1,0,76,121,141
g37260,315,135,73,0,10,9
g9917,5,9,0,23,66,36
adi2mcaRNA19256_R0,575,314,386,42,67,44
g9915,0,1,0,2,4,3
g23933,5,0,4,33,20,30
g9913,0,0,0,5,8,5
g23935,20,62,0,5,5,0
g9911,39,62,17,16,130,125
g23937,4,11,42,9,13,18
g23938,7,3,21,11,13,18
g23939,0,0,2,7,10,17
g37262,348,151,229,41,43,37
g9919,0,12,4,29,65,34
g27355,0,0,0,19,59,26
g38450,0,5,2,17,22,19
g57352,0,0,0,23,30,45
g57351,0,0,0,12,21,14
g57350,0,0,0,8,16,29
g57357,0,0,2,7,16,27
g57356,5,10,28,24,50,48
g56874,16,8,7,15,24,15
g57359,0,0,0,9,9,14
g27357,0,0,0,17,22,35
g54918,817,553,625,23,55,44
adi2mcaRNA16285_R5,72,60,213,18,18,16
g7239,0,0,0,5,6,0
g54915,7,5,4,9,30,29
g54916,105,88,108,19,48,42
g54917,0,0,0,0,0,0
g54910,13,24,49,23,56,25
g54912,35,65,14,10,10,9
g37268,895,303,511,76,97,105
g22364,304,89,332,41,50,48
adi2mcaRNA10635_R0,4771,2544,2514,116,180,148
g48796,0,0,0,12,12,12
g18460,15,0,0,32,6,5
adi2mcaRNA15663_R7,10,10,2,44,115,51
adi2mcaRNA29499_R2,31,9,20,6,12,10
adi2mcaRNA29499_R3,12,0,90,6,22,19
adi2mcaRNA29499_R0,30,8,18,7,12,10
adi2mcaRNA29499_R1,29,8,17,7,12,10
adi2mcaRNA29499_R4,21,0,59,16,25,9
adi2mcaRNA24858_R7,0,0,0,20,31,28
adi2mcaRNA24858_R8,0,0,0,54,54,96
g27035,30,7,6,55,74,73
g27034,89,38,54,106,168,85
g27037,0,3,3,17,28,19
g22180,0,0,11,0,25,23
g27031,14,0,7,37,33,35
g53579,15,17,8,37,59,46
g27033,36,8,32,21,20,34
g27032,16,6,9,21,29,29
g41216,431,289,593,72,157,138
g27038,0,0,0,20,45,56
g63062,6,7,18,12,12,15
g66015,0,0,4,13,29,41
g63060,0,0,3,16,7,14
g66017,10,9,24,9,21,12
g63066,0,0,0,9,28,26
g63067,283,118,349,33,71,58
g63064,11,5,0,69,62,26
g66013,3,0,0,18,30,42
g63068,12,0,0,9,0,0
g63069,0,0,0,3,11,9
adi2mcaRNA29786_R0,0,0,0,22,47,26
g67765,0,0,0,41,42,9
adi2mcaRNA5851_R6,27,0,0,11,12,16
g67767,0,0,0,13,23,9
g67766,0,0,0,6,20,1
g67761,0,0,0,11,16,3
adi2mcaRNA5851_R2,362,163,193,26,45,31
g67762,0,0,0,31,29,6
g67769,2,1,0,14,32,26
g67768,0,0,0,42,75,16
adi2mcaRNA41783_R8,40,0,6,3,18,8
g52392,0,0,0,4,33,28
g41938,170,187,174,33,94,60
g66354,0,0,0,5,7,24
g58242,0,0,7,0,0,4
g1589,26,40,42,33,70,72
g18463,32,34,16,33,30,47
g56401,4,10,9,76,120,133
g56402,0,12,0,5,23,24
adi2mcaRNA33682_R6,6,2,0,8,12,14
g56404,0,27,5,57,109,86
g56405,0,4,2,8,17,13
g56406,0,0,5,4,15,11
g56407,0,13,0,0,33,20
g56408,7,0,0,42,73,0
g56409,0,0,0,34,65,55
adi2mcaRNA26930_R0,43,61,50,31,69,50
g8481,0,0,0,19,10,13
g41934,196,171,147,27,65,50
g39528,0,0,0,21,28,19
g20251,0,0,0,2,23,14
g41935,399,381,513,56,103,87
adi2mcaRNA11498_R1,117,54,141,0,4,8
g39526,0,0,0,17,37,23
g39527,0,0,5,31,66,39
adi2mcaRNA24503_R0,2,2,1,30,10,12
g60089,0,0,0,14,40,9
g60088,4,3,3,25,149,64
g1858,0,0,5,14,27,24
g29902,413,348,335,45,62,54
g34174,0,3,0,7,30,30
g60084,0,1,2,12,75,21
g60087,6,10,3,15,34,10
g60086,17,13,3,15,89,32
g1852,0,0,0,4,12,13
g1853,0,0,0,24,23,23
g60083,0,0,0,0,13,0
g1851,0,0,0,12,4,5
adi2mcaRNA11228_R5,240,116,16,101,249,219
adi2mcaRNA11228_R7,756,1147,314,70,134,117
adi2mcaRNA11228_R6,177,36,35,132,277,242
g47828,0,0,0,25,43,21
g3984,69,15,9,16,19,14
g1583,1277,1173,1082,78,119,122
g3982,3,2,0,26,55,17
g3983,18,10,12,8,20,9
g3980,2,2,7,19,29,22
g3981,11,1,30,49,78,66
g63686,62,5,52,102,175,135
g63687,0,59,4,13,44,41
g63683,0,0,7,12,9,28
g10509,0,0,0,22,31,38
g10508,0,0,0,11,24,38
g10507,0,0,0,19,11,21
g10505,0,0,15,11,14,15
g10504,6,0,56,8,23,19
g10503,0,0,0,20,29,61
g10502,0,0,0,12,6,9
g10501,0,0,0,7,12,10
g10500,0,0,1,8,7,17
adi2mcaRNA11423_R2,325,2234,1886,49,139,144
g58968,0,0,1,14,25,49
g47825,0,0,0,12,34,7
g58961,156,94,181,35,40,32
g58960,338,215,394,58,69,68
g58963,150,69,113,18,57,54
g68812,0,0,0,16,22,30
g58965,452,264,534,7,20,13
g418,102,179,0,382,1704,0
g58967,24,49,12,43,67,62
g58966,144,115,111,22,34,23
g47827,0,0,0,11,19,10
adi2mcaRNA22969_R9,0,0,0,6,55,30
adi2mcaRNA12114_R1,111,73,160,8,27,19
g55307,0,0,0,4,15,7
g61680,1,1,3,13,8,16
g61681,0,0,0,15,0,21
g61682,3,0,8,50,31,59
g61683,0,0,0,14,19,7
g25476,0,8,14,25,39,26
g55304,3,2,1,15,20,13
g61686,1142,709,580,25,60,60
g61687,105,146,112,53,93,81
g61688,882,466,584,123,152,132
g61689,0,0,0,33,0,0
adi2mcaRNA9279_R1,0,0,0,0,0,0
adi2mcaRNA15396_R3,20,0,18,4,5,6
adi2mcaRNA15396_R2,5,0,2,18,27,18
adi2mcaRNA15396_R1,7,6,2,27,17,18
adi2mcaRNA15396_R5,4,0,1,133,228,207
g47322,0,0,0,10,31,23
g15963,1094,179,110,24,9,22
adi2mcaRNA15396_R9,2,0,2,9,17,12
g5616,2,1,2,4,4,8
adi2mcaRNA23162_R3,0,0,0,25,55,61
adi2mcaRNA23162_R2,0,0,0,0,21,28
g69109,3,6,13,91,113,89
g69108,0,0,3,10,14,13
g69107,5,0,0,96,98,55
g69104,12,16,2,105,83,138
g69103,239,325,690,56,118,220
g6679,1987,2511,9045,28,42,45
g69101,0,0,0,3,0,26
g69100,0,0,0,11,11,28
adi2mcaRNA8270_R5,8,2,4,69,213,117
g20354,240,24,20,37,10,4
g61358,0,0,0,0,33,9
adi2mcaRNA28965_R0,592,354,348,57,93,68
g20351,1,1,2,23,4,35
g20350,15,16,2,23,35,44
adi2mcaRNA8270_R3,6,3,2,69,116,106
adi2mcaRNA17752_R0,0,0,0,29,54,41
g61353,6,1,10,29,68,49
g61351,0,0,0,5,15,11
g20359,21,10,23,0,10,6
adi2mcaRNA8270_R8,4,1,1,86,119,116
g61354,0,0,2,2,10,12
g13089,0,0,0,18,28,46
g13088,0,0,0,7,28,24
g13083,236,169,228,13,20,20
g13082,10,35,53,13,19,24
g13081,389,163,156,36,67,52
g13080,162,111,136,21,26,30
g13087,63,113,113,53,67,65
g13085,2032,1100,1000,272,302,316
g13084,254,150,258,89,135,130
g57436,2142,589,188,30,76,56
g52405,7,0,4,32,48,48
g52406,55,8,53,76,100,103
g57435,0,0,0,17,23,28
g52400,0,0,0,10,12,8
g57433,263,149,171,59,104,107
g52402,0,0,0,3,10,6
g57431,18612,10113,18160,46,20,77
g52408,0,0,0,9,15,16
g52409,1,0,0,5,10,13
g57438,39,14,19,35,33,39
g57439,757,447,447,22,33,69
g51175,31,46,0,14,21,26
g6856,63,14,61,20,20,7
g6855,1236,628,419,160,377,251
g45494,0,0,0,9,9,3
g6853,2,2,3,39,48,58
g6852,2257,1403,1563,96,132,100
g45491,0,0,0,37,28,29
g51172,26,0,9,17,29,32
adi2mcaRNA27138_R3,0,0,2,31,38,70
adi2mcaRNA13417_R6,0,0,7,17,12,29
g51179,4,0,0,185,362,302
g51178,1,0,0,18,30,43
g45498,439,119,368,326,566,402
g59760,0,0,0,10,11,25
adi2mcaRNA39475_R9,0,0,0,2,2,4
g59768,0,0,0,40,49,52
g6674,1390,955,897,49,97,96
g7182,0,0,2,17,7,13
g15018,0,0,0,0,31,13
g7180,653,514,625,17,28,22
g7181,88,20,56,238,361,284
g2354,4,2,0,24,33,29
g2355,0,0,0,28,35,27
g2356,0,0,3,17,21,11
g50809,0,0,0,13,27,32
g2358,0,0,0,24,53,19
g50807,0,2,0,15,37,22
g50804,0,0,0,7,17,16
g7189,0,0,0,13,25,14
g50802,363,334,376,18,37,21
g50803,0,0,0,7,6,3
adi2mcaRNA5717_R4,37,15,14,75,164,77
adi2mcaRNA15002_R2,25,0,6,13,26,41
adi2mcaRNA5717_R6,61,30,32,88,155,141
adi2mcaRNA15002_R0,0,0,0,19,42,37
adi2mcaRNA5717_R0,0,0,0,9,81,44
adi2mcaRNA5717_R1,58,39,32,119,199,171
adi2mcaRNA5717_R2,281,393,46,98,224,98
g7060,190,141,158,19,28,29
adi2mcaRNA5717_R9,152,50,89,73,176,150
g5632,25,35,6,58,43,77
g55834,2,1,0,13,16,19
g7062,327,100,108,14,35,17
g16619,0,0,0,15,31,58
g16618,9,0,12,35,54,49
adi2mcaRNA10194_R8,0,0,0,19,32,23
g16615,0,0,0,5,6,3
g16614,91,48,45,89,132,69
g16617,0,0,0,0,0,12
g16611,24,244,32,16,29,17
g1902,0,0,0,8,10,29
g16613,241,99,121,43,31,48
g16612,1793,955,883,40,56,55
adi2mcaRNA21721_R0,244,43,160,8,17,29
adi2mcaRNA21721_R1,60,41,0,0,9,30
g68810,0,0,0,11,18,9
adi2mcaRNA21721_R6,292,229,158,34,50,42
g68811,0,0,0,0,19,4
g40562,0,0,0,2,7,0
g31243,0,0,0,19,32,30
g4986,77,30,75,23,25,17
g4985,291,197,159,32,80,92
g4984,0,0,0,16,16,14
g4983,0,0,0,12,13,12
g4982,13,9,15,28,38,26
g4981,1066,420,662,25,79,66
g4980,164,56,70,16,22,6
g4989,449,106,77,48,72,58
adi2mcaRNA33106_R0,500,511,392,68,98,102
adi2mcaRNA36094_R4,0,0,0,6,7,7
g55838,0,0,0,8,16,22
g7726,393,404,304,28,48,15
g7727,23,25,17,189,296,224
g7724,29,0,11,17,25,13
g7725,0,0,0,0,0,0
g7722,3,0,0,22,16,15
g44593,0,0,0,43,67,36
g7720,372,334,287,12,34,24
g7721,82,101,81,19,80,44
adi2mcaRNA34820_R3,0,18,0,16,34,39
g7728,5,11,0,11,17,11
g7729,6,132,73,9,17,8
g41321,434,162,249,31,50,53
g41320,19,4,4,32,36,41
g41323,330,228,160,68,84,66
g41322,273,188,501,47,51,38
g41325,46,28,31,22,48,40
g41324,87,70,57,72,118,108
g53449,0,0,0,17,83,34
g53448,5,0,13,16,20,21
g41329,111,47,255,75,175,132
g41328,657,396,472,23,63,41
g53443,142,67,195,25,28,18
g53442,431,80,192,29,21,19
g3403,126,0,24,40,54,56
g3402,11,4,7,12,20,18
g3401,0,0,0,58,37,48
g3400,4,2,5,18,54,33
g49138,571,324,332,37,60,52
g49139,3559,2082,2098,121,165,147
g3405,50,0,33,18,17,29
g3404,0,0,0,15,14,37
g49134,0,0,0,75,107,96
g49135,530,494,349,130,232,175
g3409,2032,265,2055,64,17,106
g49137,265,232,711,13,27,14
g49133,70,0,5,44,73,50
g33261,76,39,37,0,6,9
g31319,5,0,0,35,35,23
adi2mcaRNA39253_R1,4,0,0,44,29,74
adi2mcaRNA39253_R0,0,0,0,68,100,105
g5764,0,0,0,9,26,8
g31312,0,0,0,65,37,91
g5766,2,2,2,25,61,27
g31310,0,0,0,20,24,28
g5760,0,2,0,12,23,14
g31316,15,0,3,51,20,85
g31315,5,0,0,93,61,135
g31314,4,3,0,43,20,68
g31067,5,7,0,25,24,37
g33260,1129,713,1049,39,92,71
adi2mcaRNA14456_R7,11,18,21,28,65,36
g41492,0,0,0,7,14,11
g41491,1052,1145,959,8,14,8
g41490,242,192,120,31,54,12
g41497,10148,6710,4563,129,246,221
g41496,270,204,225,7,19,15
g41495,2395,2430,2232,62,72,51
adi2mcaRNA28334_R0,6421,5156,2355,588,1071,890
g14617,13,180,50,6,13,9
g14616,32,9,125,52,91,150
g14615,8,0,0,32,72,40
g14613,55,24,27,69,127,101
g14612,192,0,0,16,0,0
adi2mcaRNA36868_R8,0,0,0,32,29,30
g27768,6,3,0,30,43,25
adi2mcaRNA36868_R5,0,0,0,4,13,14
g14619,0,0,0,15,40,18
g14618,0,0,0,13,25,17
g10976,0,0,0,3,1,10
g10977,10,18,13,37,49,139
g10975,0,0,0,5,3,11
g10972,0,0,0,17,14,10
g10973,0,0,0,2,3,11
g10970,0,0,0,2,3,8
g10971,0,0,0,4,4,31
g8291,0,0,0,14,20,17
adi2mcaRNA9434_R0,162,288,109,31,98,46
g49792,0,0,0,8,4,31
g49793,0,0,0,2,13,2
g49794,0,0,0,0,49,0
g49795,0,0,0,0,75,0
g49796,0,0,0,0,26,0
adi2mcaRNA39233_R0,2,4,6,103,99,121
g49799,0,0,0,14,93,11
g31068,6,5,4,6,19,12
g42678,0,0,0,13,23,14
g42676,0,0,7,13,36,44
g42677,4,0,0,47,60,23
g42674,0,0,0,17,34,25
adi2mcaRNA9434_R5,13,11,8,10,17,17
g42672,0,0,0,25,38,30
g42673,0,0,0,7,16,14
g42670,0,0,0,6,15,13
g42671,0,0,0,8,18,25
g35775,0,0,0,9,12,9
g13122,11,7,33,16,24,24
g35774,0,0,0,7,16,15
g6981,0,0,0,2,4,5
g32449,116,45,39,27,44,33
adi2mcaRNA27838_R4,0,0,0,23,9,20
g32029,1749,1615,1714,18,28,18
g15907,26,6,21,30,33,17
g35771,10,9,2,30,54,48
g18611,985,559,1851,38,52,44
g18610,79,49,64,11,18,15
g15901,1,2,2,8,17,14
adi2mcaRNA20817_R5,0,0,0,9,174,122
adi2mcaRNA20817_R4,32,0,31,160,158,153
g49868,754,380,699,16,34,29
adi2mcaRNA20817_R6,32,14,0,209,321,195
g35773,0,0,0,13,27,26
adi2mcaRNA20817_R3,7,0,0,102,35,119
g49862,42,34,48,11,22,12
g49863,0,0,14,15,77,59
g49860,444,493,805,65,126,127
g49861,0,0,0,11,44,25
g49866,26,11,4,81,169,108
adi2mcaRNA20817_R8,0,0,0,19,8,57
g49864,1811,1248,1014,31,53,62
g49865,34,19,8,52,113,121
g54495,1834,1290,1237,223,457,313
g54494,1228,774,1012,189,316,274
g54497,0,0,0,27,53,33
g54496,0,0,0,25,83,50
g54491,0,0,0,46,73,55
g54490,366,211,418,34,54,52
g54493,11,24,0,190,268,239
g54492,0,13,0,174,244,248
g45372,26,26,10,62,60,73
g45373,3,0,0,12,3,9
adi2mcaRNA4586_R3,27,11,15,77,85,86
g45371,7,0,7,23,6,19
g45376,20,6,6,44,47,74
g54498,28,1,44,22,20,20
g45374,33,2,9,52,43,58
g45375,5,4,4,37,73,59
g39645,24,22,19,47,112,65
g23732,0,421,0,0,51,14
g39647,3,0,0,25,39,19
g30191,2629,1533,1877,46,42,36
g35340,1,0,8,24,13,33
g39640,294,160,312,17,29,22
g30194,3,7,0,11,16,7
g12654,0,1,0,9,13,12
g43231,1915,1434,590,64,109,81
g43230,4,3,0,18,35,16
g43233,0,6,0,18,37,24
g43232,16,16,0,26,43,44
g43235,400,203,221,37,66,33
g35349,10,0,9,31,15,22
adi2mcaRNA32014_R3,0,0,0,25,54,44
g43236,408,500,177,36,79,84
g36920,0,13,6,34,60,62
g36923,0,0,0,40,41,42
g23731,0,452,3,0,35,9
g36925,16,0,14,22,33,34
g36924,0,0,0,17,26,22
g36927,14,3,8,59,66,82
g36929,12,1,16,23,20,33
g36928,11,0,12,40,39,73
g40564,0,0,0,6,8,12
g15606,1,0,1,10,32,11
g18277,0,174,19,0,30,6
g20417,6,5,3,39,85,109
g25018,5532,5116,4488,36,69,67
g10403,0,2,4,6,14,8
g12652,0,0,0,22,13,9
g54667,9,14,5,15,23,13
g15609,272,137,260,14,19,14
g15608,13,1,9,11,17,7
g65136,0,0,9,9,19,40
adi2mcaRNA27983_R8,6,3,0,35,51,35
g65138,2192,1635,1560,37,73,58
g65139,73,38,74,14,19,21
g31146,81,68,56,49,109,75
g1823,246,113,105,45,38,29
g46779,0,0,0,30,18,3
adi2mcaRNA13417_R8,4,0,5,51,99,70
g20358,0,1,0,1,5,5
g46773,0,0,0,22,47,31
g46770,0,0,0,13,36,21
g34328,0,0,0,17,26,14
g46775,0,0,3,28,77,32
g46774,8,4,0,7,38,1
g40127,2506,1704,1655,51,67,64
g63460,0,0,0,10,7,9
g2620,77,14,40,42,91,82
g24401,5093,3145,3461,175,327,270
adi2mcaRNA5846_R0,537,558,274,253,429,314
adi2mcaRNA38085_R4,0,0,0,11,14,14
g24400,0,0,0,0,0,0
g44646,9,5,3,38,69,53
adi2mcaRNA25680_R0,31,72,48,15,20,14
g68600,0,0,0,1,6,28
g65688,1,0,1,3,7,13
g65689,0,0,0,1,3,7
g65684,0,0,0,2,7,11
g24405,13,4,6,13,49,29
g65680,0,0,0,2,3,22
g65681,0,5,0,9,35,35
g65682,0,5,0,8,37,43
g65683,6,0,0,0,15,23
g34435,7,7,18,67,71,60
g34434,1589,932,897,147,339,242
g34437,564,345,436,47,83,65
adi2mcaRNA29914_R5,0,17,0,0,22,7
g70673,0,97,76,8,13,35
g68605,0,0,0,0,0,7
g70671,48,119,60,6,33,23
g33424,0,0,0,3,6,8
adi2mcaRNA16787_R0,717,481,543,40,53,38
g33428,1127,462,529,107,199,148
g34438,18,8,5,32,30,15
g70679,0,0,0,14,0,0
g70678,52,12,15,21,11,7
g12226,0,0,0,20,81,39
adi2mcaRNA39208_R0,60,60,22,24,30,51
g63581,0,0,0,15,25,17
g6448,0,0,9,18,26,29
g6444,535,607,942,10,20,21
g6445,471,354,496,20,35,44
g6446,584,352,617,20,30,19
g6447,15,15,7,44,49,47
g6442,128,78,156,0,0,8
g6443,352,178,260,21,22,15
