gene_id,1041,1471,1637,Sample1,Sample2,Sample3
XLOC_016140,0,0,8,7,0,13
XLOC_006463,4,3,0,15,27,12
XLOC_016142,13,14,6,23,17,16
XLOC_006461,3,0,0,11,5,8
XLOC_012395,0,5,0,19,27,6
XLOC_016148,1461,1112,1470,1212,873,1661
XLOC_016149,3,3,0,10,10,2
XLOC_006468,5,10,12,2,3,0
XLOC_006469,91,79,64,42,26,32
XLOC_025533,44,6,24,46,8,18
XLOC_025532,0,3,19,0,0,7
XLOC_025531,195,106,155,78,42,81
XLOC_025530,831,472,534,397,213,285
XLOC_025537,279,367,221,741,746,616
XLOC_021104,120,81,81,28,32,32
XLOC_025535,0,22,6,4,11,3
XLOC_025534,156,214,136,260,201,246
XLOC_025539,0,6,6,32,4,18
XLOC_021105,617,372,381,295,231,288
XLOC_007700,5,0,5,13,6,8
XLOC_022346,27,13,14,37,26,44
XLOC_010797,3,2,4,34,17,0
XLOC_010796,4,3,3,13,11,17
XLOC_010795,2,2,0,4,5,5
XLOC_010794,1289,1040,972,348,148,272
XLOC_010793,5,0,2,10,11,9
XLOC_010792,146,72,99,132,79,113
XLOC_010791,0,0,3,5,7,7
XLOC_010790,13,7,9,7,2,7
XLOC_029355,0,0,1,3,0,2
XLOC_010799,7,12,0,14,7,7
XLOC_010798,0,6,0,6,3,0
XLOC_029354,13,9,0,21,26,22
XLOC_010429,644,482,330,471,559,522
XLOC_010428,0,5,5,15,29,21
XLOC_018236,28,21,29,33,29,25
XLOC_018237,0,0,0,10,11,4
XLOC_018230,22,75,11,13,17,19
XLOC_018231,66,32,82,37,22,31
XLOC_018232,0,0,0,2,0,0
XLOC_018233,0,0,0,2,0,2
XLOC_010421,1,5,3,24,18,12
XLOC_010420,5,8,3,9,25,22
XLOC_010423,1,0,0,5,2,9
XLOC_010422,30,5,14,27,8,15
XLOC_018238,0,14,0,0,4,4
XLOC_018239,0,5,0,2,9,0
XLOC_010427,24,31,29,23,19,15
XLOC_010426,0,0,9,0,0,0
XLOC_007735,60,25,28,85,72,78
XLOC_007734,982,508,721,153,78,162
XLOC_007737,94,48,99,118,87,108
XLOC_007736,316,183,279,256,161,207
XLOC_007731,1647,1077,1172,1917,2173,2363
XLOC_007730,210,148,139,127,117,157
XLOC_007733,153,116,118,107,94,82
XLOC_012499,30,51,51,48,53,47
XLOC_020835,2847,1204,1496,2493,959,1806
XLOC_020834,317,60,143,2330,425,1758
XLOC_020837,388,281,247,157,102,130
XLOC_020836,867,397,413,4091,1825,2687
XLOC_012492,0,0,0,4,2,1
XLOC_012493,428,337,335,127,91,118
XLOC_020833,425,257,257,308,240,227
XLOC_012491,0,3,0,1,1,2
XLOC_022082,141,49,122,51,17,37
XLOC_022083,285,182,185,219,100,155
XLOC_022080,254,12,109,302,23,159
XLOC_022081,102,49,42,47,48,93
XLOC_022086,7,0,8,7,3,3
XLOC_022087,0,0,0,1,0,0
XLOC_022084,95,55,47,256,169,288
XLOC_022085,1175,623,639,1191,753,919
XLOC_022088,20,14,6,44,28,24
XLOC_022089,0,0,0,1,0,0
XLOC_003685,139,72,86,118,88,87
XLOC_032190,3663,2667,1959,986,925,729
XLOC_003687,0,0,5,7,10,16
XLOC_003686,5,8,6,20,14,27
XLOC_032195,10,12,16,135,195,313
XLOC_032194,29,0,9,58,39,55
XLOC_032197,14,4,10,10,3,6
XLOC_032196,5,0,0,27,5,16
XLOC_005469,42,37,27,85,54,51
XLOC_005468,19,40,58,23,7,17
XLOC_005467,0,3,0,5,2,6
XLOC_005466,0,2,0,5,10,0
XLOC_005465,0,3,0,2,0,2
XLOC_005464,350,322,190,171,83,82
XLOC_005463,88,47,59,70,57,33
XLOC_005462,0,10,0,10,0,0
XLOC_005461,31,157,31,60,82,51
XLOC_005460,160,9,16,157,84,52
XLOC_003708,0,0,0,1,0,0
XLOC_003709,0,0,2,5,3,13
XLOC_003704,180,319,253,262,365,250
XLOC_003705,160,0,0,0,0,0
XLOC_003706,0,0,5,0,0,0
XLOC_003707,0,8,0,6,3,9
XLOC_003700,7,15,12,15,6,6
XLOC_003701,12,0,11,13,0,13
XLOC_003702,63,5,32,134,39,120
XLOC_003703,40,9,21,8,6,13
XLOC_000178,65,42,43,28,35,11
XLOC_000179,0,0,0,0,0,0
XLOC_000176,0,2,0,51,14,34
XLOC_000177,0,0,0,7,9,8
XLOC_000174,0,5,0,13,4,9
XLOC_000175,0,0,0,11,2,15
XLOC_000172,11,14,26,10,6,11
XLOC_000173,0,1,3,43,4,18
XLOC_000170,47,40,33,8,5,3
XLOC_000171,0,0,0,0,0,0
XLOC_023029,10,0,0,12,9,0
XLOC_023028,10,0,6,17,7,16
XLOC_023023,29,24,30,63,34,63
XLOC_023022,7,12,3,43,15,19
XLOC_023021,288,89,160,217,79,221
XLOC_023020,0,0,0,0,0,0
XLOC_023027,86,33,42,120,50,70
XLOC_023026,112,52,62,88,44,100
XLOC_023025,502,231,266,249,234,285
XLOC_023024,4,0,4,0,6,0
XLOC_005289,380,338,318,157,68,141
XLOC_005288,70,26,52,89,63,85
XLOC_005283,141,98,125,149,140,187
XLOC_005282,608,175,249,212,62,140
XLOC_005281,286,90,138,1397,460,912
XLOC_005280,0,0,0,0,0,0
XLOC_005287,23,9,9,19,23,22
XLOC_005286,19,0,3,37,19,41
XLOC_005285,0,0,0,4,2,0
XLOC_005284,0,0,0,27,6,17
XLOC_012971,0,0,0,0,0,0
XLOC_000811,168,218,70,69,30,45
XLOC_000810,4,2,1,12,12,13
XLOC_031561,0,0,3,7,9,3
XLOC_031560,2,3,3,3,1,6
XLOC_031563,138,152,76,103,104,63
XLOC_031562,6,6,2,9,25,9
XLOC_031565,0,0,3,21,8,22
XLOC_031564,0,0,0,10,7,8
XLOC_031567,0,0,2,22,2,17
XLOC_031566,2,0,8,21,9,16
XLOC_031569,30,11,20,47,35,32
XLOC_031568,459,141,326,538,126,406
XLOC_035271,481,231,267,762,427,659
XLOC_035270,109,43,60,65,19,47
XLOC_035273,147,206,137,229,223,152
XLOC_035272,585,592,397,232,406,258
XLOC_035275,0,0,0,5,0,0
XLOC_035274,122,80,63,996,560,1002
XLOC_035277,0,8,5,7,2,6
XLOC_035276,8,7,6,12,24,26
XLOC_035279,605,13,174,406,0,235
XLOC_002153,437,245,360,1191,1254,1761
XLOC_002150,415,260,273,1006,555,730
XLOC_002151,176,130,159,72,41,80
XLOC_002156,112,66,144,77,49,77
XLOC_002157,71,22,43,121,88,141
XLOC_002154,19,0,19,116,85,143
XLOC_002155,225,247,244,49,56,60
XLOC_024880,0,6,0,0,0,0
XLOC_000818,1,7,0,39,22,45
XLOC_004086,0,0,0,4,0,0
XLOC_019880,0,0,0,0,2,0
XLOC_019881,0,0,0,1,1,0
XLOC_019882,0,0,0,3,0,0
XLOC_019883,2,0,0,7,0,4
XLOC_019884,0,0,0,13,7,0
XLOC_019885,161,64,87,380,87,257
XLOC_019886,807,342,449,171,81,206
XLOC_019887,0,0,0,16,3,16
XLOC_019888,0,0,0,0,9,4
XLOC_019889,10,14,19,14,23,16
XLOC_030210,0,3,2,12,9,10
XLOC_030211,42,24,47,25,12,9
XLOC_030212,84,91,98,82,33,44
XLOC_030213,342,199,320,791,436,723
XLOC_030214,124,137,105,131,85,148
XLOC_030215,674,495,428,447,382,388
XLOC_030216,294,155,135,108,113,63
XLOC_030217,324,165,178,455,273,319
XLOC_030218,158,47,70,373,264,278
XLOC_030219,172,78,160,58,84,60
XLOC_003289,2,0,0,6,2,4
XLOC_003288,0,0,1,22,10,8
XLOC_003281,2,0,0,6,2,1
XLOC_003280,0,0,0,0,0,0
XLOC_003283,0,3,2,7,1,0
XLOC_003282,10,6,10,24,15,6
XLOC_003285,2,0,0,5,0,2
XLOC_003284,0,0,0,4,3,0
XLOC_003287,0,0,4,3,6,2
XLOC_003286,0,0,0,16,4,3
XLOC_008161,0,0,0,6,8,0
XLOC_008160,31,31,12,42,24,31
XLOC_008163,6,4,5,54,21,40
XLOC_008162,12,5,2,38,34,14
XLOC_008165,322,93,164,488,267,488
XLOC_008164,32,10,12,44,34,31
XLOC_008167,55,3,27,52,11,55
XLOC_008166,0,0,0,9,7,3
XLOC_008169,1079,781,581,1055,713,740
XLOC_008168,50,0,0,79,62,31
XLOC_012833,1141,545,687,214,107,155
XLOC_001549,1,0,0,6,7,7
XLOC_000507,28,23,1,27,17,14
XLOC_000506,77,36,61,74,48,45
XLOC_014867,0,146,0,28,151,21
XLOC_014866,786,359,417,441,292,366
XLOC_000503,534,193,355,422,185,277
XLOC_000502,87,56,34,47,49,55
XLOC_000501,4338,2495,2396,930,227,495
XLOC_000500,223,157,136,190,178,174
XLOC_002241,11,8,11,19,28,22
XLOC_004808,108,81,65,382,178,280
XLOC_016676,68,47,52,176,142,171
XLOC_016677,3,13,6,37,15,29
XLOC_004809,12,5,3,20,0,7
XLOC_006316,6,14,3,0,0,0
XLOC_016679,290,132,117,133,156,105
XLOC_018946,58,38,65,86,77,68
XLOC_029049,83,53,65,275,138,292
XLOC_025688,0,0,0,4,11,0
XLOC_029047,142,102,140,77,61,87
XLOC_029046,32,44,31,27,12,27
XLOC_029045,0,173,0,10,70,0
XLOC_029044,0,0,1,0,0,0
XLOC_029043,224,241,115,148,270,169
XLOC_029042,3,26,9,19,19,14
XLOC_029041,6,0,6,0,4,5
XLOC_029040,136,92,148,127,82,115
XLOC_004921,0,0,0,0,0,0
XLOC_004920,4,0,0,9,2,17
XLOC_018941,4020,2151,2520,1356,698,1016
XLOC_004923,30,12,3,11,4,6
XLOC_004922,3,14,9,22,7,4
XLOC_004929,46,24,22,23,34,36
XLOC_028013,3,13,6,14,9,35
XLOC_025687,0,8,0,9,13,0
XLOC_025020,0,0,0,10,10,10
XLOC_018949,448,1098,489,1641,3101,1894
XLOC_028011,4,0,14,28,17,53
XLOC_028010,49,29,14,22,25,16
XLOC_025025,171,75,130,107,86,92
XLOC_028016,9,0,11,53,13,21
XLOC_028015,96,135,66,59,56,56
XLOC_028014,3,12,7,3,7,5
XLOC_016308,195,135,140,319,169,316
XLOC_016309,0,0,1,5,25,21
XLOC_016302,67,0,16,56,2,36
XLOC_016303,29,18,30,24,13,29
XLOC_016300,108,0,9,637,33,89
XLOC_016301,0,7,0,29,3,2
XLOC_016306,141,113,99,196,118,170
XLOC_016307,13,18,10,21,27,32
XLOC_016304,211,100,139,151,64,121
XLOC_016305,220,33,73,221,31,94
XLOC_032211,177,69,88,216,98,116
XLOC_028835,29,35,35,3,10,6
XLOC_028834,115,121,87,55,24,24
XLOC_028837,0,0,0,0,0,0
XLOC_028836,15,0,0,21,10,21
XLOC_034180,0,0,0,9,8,0
XLOC_034181,2400,959,1194,2186,977,1531
XLOC_034182,109,26,59,195,63,195
XLOC_028832,0,0,0,0,0,0
XLOC_028839,0,0,0,3,2,4
XLOC_034189,4,0,0,0,0,1
XLOC_031608,11,7,7,26,2,14
XLOC_031609,655,109,239,506,101,271
XLOC_034238,14,11,10,23,7,27
XLOC_034239,0,0,0,13,14,25
XLOC_031600,7,22,6,27,15,14
XLOC_031601,0,0,6,21,12,0
XLOC_034234,308,6,202,84,4,63
XLOC_034235,14,12,5,17,16,21
XLOC_034232,18,8,0,29,19,14
XLOC_034233,0,0,0,52,0,61
XLOC_034230,0,0,0,0,0,0
XLOC_031607,627,464,375,435,263,373
XLOC_026011,78,42,49,89,33,43
XLOC_026010,64,36,45,84,18,44
XLOC_026013,31,32,26,36,19,22
XLOC_026012,1,0,0,2,2,2
XLOC_026015,0,0,0,3,7,6
XLOC_026014,11,3,0,27,30,28
XLOC_026017,0,0,0,2,2,0
XLOC_026016,1,4,0,35,27,29
XLOC_017950,111,36,81,282,136,266
XLOC_017951,542,340,417,665,538,683
XLOC_017952,0,0,0,0,0,0
XLOC_017953,34,24,18,56,19,16
XLOC_017954,499,491,376,408,421,475
XLOC_017955,0,0,3,2,15,9
XLOC_017956,14,33,41,46,36,27
XLOC_017957,185,82,108,50,20,26
XLOC_017958,101,38,38,62,25,32
XLOC_017959,213,138,162,809,462,669
XLOC_008488,32,36,38,19,9,25
XLOC_024008,1080,972,720,2001,1202,1500
XLOC_024009,215,277,148,491,427,430
XLOC_024004,0,0,12,24,33,0
XLOC_024005,397,392,352,157,132,153
XLOC_024006,46,0,13,17,0,70
XLOC_024007,79,55,61,293,179,255
XLOC_024000,130,95,69,211,127,224
XLOC_024001,18,12,24,98,37,46
XLOC_024002,121,30,96,115,56,99
XLOC_024003,616,397,459,368,240,294
XLOC_020938,386,116,192,79,55,68
XLOC_020939,4,0,0,11,2,6
XLOC_020934,119,66,112,329,107,140
XLOC_020935,32,2,37,357,86,356
XLOC_020936,236,115,159,186,99,169
XLOC_020937,3687,2919,2935,1601,968,1386
XLOC_020930,410,252,293,287,372,394
XLOC_020931,300,198,354,315,349,359
XLOC_020932,43,31,11,91,58,70
XLOC_020933,261,209,166,136,124,130
XLOC_029878,56,11,19,40,12,39
XLOC_029879,257,279,249,195,247,229
XLOC_029876,0,0,0,58,20,0
XLOC_029877,90,52,34,58,25,62
XLOC_029874,563,329,412,290,187,341
XLOC_029875,511,319,367,221,152,192
XLOC_029872,163,56,32,93,45,34
XLOC_029873,501,450,453,434,324,448
XLOC_029870,23,2,3,32,6,21
XLOC_029871,220,57,139,198,53,107
XLOC_014212,908,452,530,558,319,481
XLOC_014213,1534,882,1057,971,686,1066
XLOC_014210,457,190,303,445,620,544
XLOC_014211,67,85,60,90,47,81
XLOC_014216,129,89,137,25,28,50
XLOC_014217,675,500,523,569,521,551
XLOC_014214,66,30,32,131,62,92
XLOC_014215,72,43,32,60,40,70
XLOC_014218,7283,3520,3817,5325,4842,4675
XLOC_014219,1108,864,881,551,369,434
XLOC_008208,0,0,0,1,8,0
XLOC_008209,1,0,0,3,2,2
XLOC_026699,81,52,23,432,333,353
XLOC_026698,155,3,249,71,153,286
XLOC_026693,140,91,68,36,27,17
XLOC_026692,1,7,2,9,3,0
XLOC_026691,195,264,186,272,233,285
XLOC_026690,275,160,248,462,345,437
XLOC_026697,998,550,464,439,318,356
XLOC_026696,19,6,7,16,2,4
XLOC_026695,10,22,19,28,16,31
XLOC_026694,8,5,6,21,4,12
XLOC_025353,236,127,226,267,167,324
XLOC_025352,10,0,11,15,6,21
XLOC_025351,560,382,531,661,412,768
XLOC_025350,988,329,785,1163,626,1267
XLOC_028589,134,115,90,271,293,241
XLOC_025356,164,29,84,60,56,43
XLOC_025355,0,0,0,6,6,6
XLOC_025354,110,60,116,238,137,228
XLOC_028585,224,155,113,25,22,14
XLOC_028584,0,0,0,0,0,1
XLOC_025359,434,67,84,723,136,192
XLOC_025358,303,184,207,163,49,82
XLOC_028581,11,8,9,17,4,16
XLOC_028580,25,3,13,14,0,6
XLOC_028583,16,54,27,167,52,128
XLOC_028582,9,18,0,112,58,71
XLOC_026529,25,28,22,42,43,22
XLOC_026528,55,70,76,78,69,37
XLOC_026525,2007,810,1102,1770,682,1165
XLOC_026524,7035,3755,4400,2532,1191,1771
XLOC_026527,13367,9952,9921,3671,1660,2967
XLOC_026526,59,23,27,19,5,20
XLOC_026521,0,0,0,1,5,1
XLOC_026520,9,0,8,20,9,12
XLOC_026523,1699,540,762,2199,1024,1445
XLOC_026522,1,0,0,8,8,2
XLOC_020202,3,0,0,5,0,0
XLOC_020203,0,0,0,2,2,1
XLOC_020200,14,0,3,15,27,26
XLOC_020201,26,19,14,34,31,40
XLOC_020206,0,12,0,9,12,2
XLOC_020207,0,0,0,0,4,0
XLOC_020204,0,0,3,7,5,3
XLOC_020205,0,0,0,0,1,2
XLOC_020208,0,0,0,0,0,5
XLOC_020209,0,0,0,9,7,0
XLOC_028057,1230,939,609,604,559,512
XLOC_028056,7,16,5,25,36,19
XLOC_028055,417,249,205,177,179,113
XLOC_028054,3,2,0,4,3,6
XLOC_028053,4,25,4,2,3,2
XLOC_028052,2,4,10,1,5,0
XLOC_028051,238,186,217,85,75,62
XLOC_028050,10,2,0,2,13,9
XLOC_028059,25,4,0,31,3,8
XLOC_028058,0,0,0,4,9,1
XLOC_034959,0,0,0,6,0,0
XLOC_034958,0,0,0,10,0,0
XLOC_034953,225,246,245,531,342,412
XLOC_034952,0,0,0,12,6,8
XLOC_034951,11775,10655,8251,1185,767,861
XLOC_034950,8,6,0,18,6,0
XLOC_034957,4112,3975,3188,1685,982,1157
XLOC_034956,39,18,65,30,9,31
XLOC_034955,35,0,0,23,31,20
XLOC_034954,5,0,0,22,14,16
XLOC_015628,6,0,0,5,11,0
XLOC_015629,408,408,386,292,265,214
XLOC_015620,303,235,142,256,200,320
XLOC_015621,690,292,450,495,198,291
XLOC_015622,0,0,0,0,20,23
XLOC_015623,0,0,3,36,48,40
XLOC_015624,0,40,52,75,92,68
XLOC_015625,374,210,223,65,148,149
XLOC_015626,535,441,377,513,605,608
XLOC_015627,0,4,0,10,17,22
XLOC_017172,10,0,6,14,7,4
XLOC_017173,0,0,0,0,9,0
XLOC_017170,0,0,0,10,7,0
XLOC_017171,0,0,0,0,2,1
XLOC_017176,98,43,43,114,106,149
XLOC_017177,51,61,59,461,414,585
XLOC_017174,191,237,182,231,186,244
XLOC_017175,28,18,30,71,60,69
XLOC_017178,0,0,0,0,0,5
XLOC_017179,0,10,14,13,11,6
XLOC_024589,0,0,0,1,4,4
XLOC_024588,0,0,0,0,3,0
XLOC_022516,948,582,543,410,135,246
XLOC_022517,5,0,4,7,6,3
XLOC_022510,93,64,46,64,54,43
XLOC_022511,0,0,0,5,5,12
XLOC_022512,9,6,11,6,10,2
XLOC_022513,123,86,70,37,23,45
XLOC_024581,123,43,81,24,4,9
XLOC_024580,29,24,12,15,20,15
XLOC_024583,0,15,7,9,8,7
XLOC_024582,17,77,21,29,34,18
XLOC_022518,0,2,0,4,6,10
XLOC_022519,6,2,8,3,3,8
XLOC_024587,2,6,0,5,3,4
XLOC_024586,0,0,0,0,0,0
XLOC_031011,30,29,31,174,141,153
XLOC_031010,0,2,0,11,9,6
XLOC_031013,12,7,9,25,26,11
XLOC_007043,39,0,44,78,10,19
XLOC_031012,307,178,200,234,118,202
XLOC_007042,123,11,13,96,25,18
XLOC_031015,8,0,8,16,0,3
XLOC_007041,171,21,27,86,14,21
XLOC_031014,41,31,39,6,14,3
XLOC_007040,166,32,48,179,47,139
XLOC_031017,150,83,100,311,278,336
XLOC_009565,0,0,0,0,0,0
XLOC_007047,63,34,43,60,21,38
XLOC_034060,283,60,133,121,36,39
XLOC_007046,7,5,15,13,5,5
XLOC_007045,226,189,249,277,281,375
XLOC_007044,30,19,12,32,9,16
XLOC_027899,312,119,187,974,951,1121
XLOC_000758,146,66,83,197,47,136
XLOC_000759,156,55,117,47,21,30
XLOC_000756,1338,193,651,494,222,287
XLOC_000757,164,159,147,167,127,165
XLOC_000754,179,68,81,166,103,117
XLOC_000755,34,22,24,42,23,36
XLOC_000752,274,184,192,135,202,175
XLOC_000753,40,54,42,116,63,85
XLOC_000750,56,43,39,73,51,71
XLOC_000751,57,49,29,67,25,42
XLOC_011637,0,0,0,0,11,2
XLOC_011636,23,0,0,61,21,77
XLOC_011635,59,162,57,28,139,39
XLOC_011634,0,0,0,0,0,0
XLOC_006347,3,10,5,10,22,11
XLOC_006346,4,0,0,4,2,1
XLOC_006345,0,8,9,32,26,39
XLOC_006344,0,0,0,0,0,0
XLOC_006349,27,2,11,46,2,29
XLOC_006348,36,10,23,55,23,30
XLOC_011639,85,13,69,5,1,6
XLOC_011638,7,12,5,5,29,8
XLOC_018915,2,5,4,20,19,21
XLOC_018914,15,14,6,33,28,51
XLOC_018917,66,54,49,119,78,85
XLOC_018916,16,12,17,48,21,68
XLOC_018911,0,0,0,5,8,11
XLOC_018910,0,2,2,1,3,2
XLOC_018913,6,3,22,10,6,12
XLOC_018912,0,15,0,6,11,4
XLOC_018919,3,17,16,22,35,23
XLOC_018918,1,6,0,18,21,32
XLOC_004275,9,20,4,81,19,89
XLOC_012324,5821,3768,3975,6133,7519,7725
XLOC_004277,147,0,0,201,98,120
XLOC_019184,0,0,0,1,0,0
XLOC_004271,13,3,0,11,12,5
XLOC_004270,0,0,0,8,12,9
XLOC_004273,1759,1047,980,699,407,599
XLOC_022559,0,3,0,22,10,7
XLOC_004279,4,12,7,74,45,60
XLOC_004278,3,2,5,32,14,16
XLOC_019354,3444,2137,2261,1367,736,903
XLOC_019355,959,306,438,1168,608,811
XLOC_019356,1760,830,818,2618,1637,1837
XLOC_019357,292,146,115,154,94,97
XLOC_019350,80,130,60,156,160,85
XLOC_019351,31,39,8,92,143,62
XLOC_019352,0,3,1,39,18,15
XLOC_019353,3,3,2,13,6,12
XLOC_019358,263,76,309,87,275,120
XLOC_019359,110,7,76,41,4,35
XLOC_006695,216,66,163,275,228,412
XLOC_006694,162,174,115,101,161,113
XLOC_006697,51,57,32,16,16,25
XLOC_006696,0,0,1,8,13,8
XLOC_006691,105,101,41,100,105,96
XLOC_006690,185,129,120,145,96,106
XLOC_006693,222,252,165,179,195,116
XLOC_006692,11,0,16,14,15,13
XLOC_006699,20,32,17,19,14,9
XLOC_006698,352,346,389,228,222,303
XLOC_012328,54,28,38,213,190,431
XLOC_012329,222,117,277,708,645,1582
XLOC_035851,0,0,0,6,15,5
XLOC_035850,0,0,0,0,0,0
XLOC_035853,9,7,0,9,7,3
XLOC_035852,9,0,0,6,2,5
XLOC_035855,65,51,57,93,73,128
XLOC_035854,108,71,52,57,92,21
XLOC_035857,1254,738,898,675,462,678
XLOC_035856,61,31,35,156,90,129
XLOC_035859,168,71,67,451,276,399
XLOC_035858,0,11,0,13,20,8
XLOC_005584,25,18,20,19,14,13
XLOC_005585,17,34,17,17,5,5
XLOC_005586,969,537,506,266,124,224
XLOC_018008,54,10,29,43,14,29
XLOC_005580,24,18,19,38,31,31
XLOC_005581,0,0,0,4,0,3
XLOC_005582,5,5,4,5,6,2
XLOC_005583,0,0,0,7,4,3
XLOC_018003,649,538,589,812,585,724
XLOC_018002,107,114,82,47,48,28
XLOC_018001,131,95,87,172,160,169
XLOC_018000,451,146,162,105,74,84
XLOC_018007,228,20,129,22,28,18
XLOC_005589,0,0,0,0,2,0
XLOC_018005,12,4,28,40,17,50
XLOC_018004,10,15,12,14,3,6
XLOC_007564,801,746,702,541,301,454
XLOC_007565,1164,720,866,1231,834,1042
XLOC_007566,655,376,453,2553,1553,2021
XLOC_007567,166,128,140,111,96,97
XLOC_007560,1183,686,650,938,519,816
XLOC_007561,179,294,127,30,102,35
XLOC_004189,0,0,0,0,0,0
XLOC_004188,5,11,0,15,28,8
XLOC_004187,0,0,7,0,15,4
XLOC_004186,510,379,299,639,587,677
XLOC_004185,719,327,386,542,409,481
XLOC_004184,377,425,339,356,356,304
XLOC_007568,55,50,112,116,64,89
XLOC_004182,0,0,0,0,0,0
XLOC_004181,53,7,18,52,28,38
XLOC_004180,30,15,25,9,0,5
XLOC_005638,3,0,0,39,7,25
XLOC_005639,0,2,3,41,7,27
XLOC_005636,110,67,94,140,65,114
XLOC_005637,14,23,34,61,36,81
XLOC_005634,0,0,5,8,9,7
XLOC_005635,6,0,3,8,5,3
XLOC_005632,9,5,0,25,27,7
XLOC_005633,0,0,0,0,25,3
XLOC_005630,0,0,0,2,2,0
XLOC_005631,7,0,0,37,24,5
XLOC_001016,314,198,218,367,381,495
XLOC_009568,0,0,0,2,0,0
XLOC_000039,491,242,396,619,335,562
XLOC_000038,300,227,164,116,203,182
XLOC_000033,39,0,43,100,51,115
XLOC_000032,0,0,0,16,12,21
XLOC_000031,2,2,1,12,6,11
XLOC_000030,1,6,5,10,6,4
XLOC_000037,679,267,124,34,13,0
XLOC_000036,911,436,463,736,213,299
XLOC_000035,296,35,179,560,208,293
XLOC_000034,3,0,0,37,9,15
XLOC_032009,0,0,0,2,2,3
XLOC_032008,7,1,1,18,9,17
XLOC_032007,0,0,0,1,0,0
XLOC_032006,16,3,6,113,41,7
XLOC_032005,3,0,0,7,6,3
XLOC_032004,21,19,7,119,50,65
XLOC_032003,45,3,9,174,47,19
XLOC_032002,13,0,0,7,9,0
XLOC_032001,17,0,9,24,4,0
XLOC_032000,44,13,11,113,71,77
XLOC_028993,109,23,47,29,27,40
XLOC_005938,26,0,7,9,9,15
XLOC_001638,28,14,15,36,58,43
XLOC_001639,0,0,0,22,10,72
XLOC_001632,1033,730,796,471,355,434
XLOC_001633,221,180,188,191,123,161
XLOC_001630,4,17,10,36,26,40
XLOC_001631,2506,1390,1430,2043,1033,1496
XLOC_001636,80,53,50,338,225,288
XLOC_001637,116,48,104,166,93,99
XLOC_001634,342,227,154,569,454,489
XLOC_001635,35,40,36,56,65,47
XLOC_030531,0,0,3,2,2,0
XLOC_030530,0,0,0,2,0,0
XLOC_030533,0,0,0,0,0,0
XLOC_030532,3,0,1,2,3,6
XLOC_030535,6,2,3,9,6,11
XLOC_030534,33,12,4,5,2,5
XLOC_030537,0,0,0,2,2,0
XLOC_030536,0,0,0,0,1,0
XLOC_030539,0,0,0,0,0,0
XLOC_030538,0,13,0,0,0,0
XLOC_033840,5,0,10,18,0,25
XLOC_033841,16,10,6,24,7,25
XLOC_033842,55,26,44,91,52,51
XLOC_033843,201,105,112,129,52,69
XLOC_033844,0,0,0,8,12,3
XLOC_033845,1,0,5,13,13,12
XLOC_033846,0,6,0,9,13,2
XLOC_033847,252,92,117,346,194,314
XLOC_033848,112,0,56,62,11,60
XLOC_033849,20,26,26,248,181,204
XLOC_032979,181,141,80,345,257,207
XLOC_032978,249,266,206,230,155,297
XLOC_009931,11,5,8,18,8,12
XLOC_009930,12,1,6,18,6,17
XLOC_009933,2,21,17,52,33,46
XLOC_009932,75,0,32,6,10,8
XLOC_009935,5,0,0,5,3,6
XLOC_009934,638,308,376,319,274,351
XLOC_009937,1,16,16,57,60,19
XLOC_009936,59,10,31,18,6,16
XLOC_009939,0,0,6,27,10,8
XLOC_009938,15,18,6,54,21,24
XLOC_030399,194,532,297,207,1110,442
XLOC_030398,228,129,210,96,83,103
XLOC_030395,21,37,45,27,7,21
XLOC_030394,382,2155,561,55,987,201
XLOC_030397,524,111,118,312,150,169
XLOC_030396,24,61,48,39,64,46
XLOC_030391,69,139,111,108,88,90
XLOC_030390,0,0,1,1,2,1
XLOC_030393,197,135,149,218,179,311
XLOC_030392,429,219,184,363,183,251
XLOC_015468,12,0,0,15,7,8
XLOC_015469,0,0,0,3,0,0
XLOC_027636,0,0,0,0,34,50
XLOC_027637,5,20,11,10,16,7
XLOC_027634,0,0,0,5,12,9
XLOC_027635,0,59,26,0,98,98
XLOC_027632,31,29,10,238,136,119
XLOC_027633,115,39,57,229,176,130
XLOC_027630,87,75,58,104,54,39
XLOC_027631,23,30,15,229,150,151
XLOC_027638,0,0,0,0,0,0
XLOC_027639,0,0,9,17,8,0
XLOC_030866,0,0,0,0,0,0
XLOC_003098,139,121,130,61,54,59
XLOC_003099,631,423,596,368,448,680
XLOC_003090,13,0,2,39,9,55
XLOC_003091,0,0,0,3,0,2
XLOC_003092,3,1,4,10,3,7
XLOC_003093,143,77,70,200,58,109
XLOC_003094,20,42,0,61,24,22
XLOC_003095,102,28,51,107,36,57
XLOC_003096,172,73,110,536,150,247
XLOC_003097,1431,572,555,739,357,469
XLOC_032829,680,604,541,356,289,400
XLOC_032828,74,0,30,73,14,53
XLOC_032821,870,681,716,906,759,960
XLOC_032820,266,110,122,169,153,258
XLOC_032823,18,0,14,58,15,29
XLOC_032822,112,33,44,82,25,17
XLOC_032825,1184,696,1038,744,596,825
XLOC_032824,144,51,82,156,110,111
XLOC_032827,385,308,215,367,191,306
XLOC_032826,1576,916,982,1390,757,986
XLOC_009067,27,39,10,160,210,140
XLOC_009066,1,5,0,46,27,18
XLOC_009065,102,120,100,93,78,39
